Compt_ID,year,month,prcp
Kwambo_F011A,2011,3,89.33851167
Nseleni_J006,2011,3,67.582815
Terranera_B38,2011,3,77.88419
South_Areas_B35b,2011,3,74.28887833
Kwambo_A017,2011,3,91.759465
Teranera_C55,2011,3,78.97359667
Port_Durnford_B044,2011,3,91.20533
Nyalazi_B032,2011,4,62.67979333
Palm_Ridge_C15a,2011,4,71.79893762
Futululu_E6a,2011,4,77.667365
Mtubatuba_B003,2011,4,79.00837
Trust_D13,2011,4,78.00764167
Trust_E23,2011,4,86.67124
Trust_E24,2011,4,85.94002333
Mavuya_B3a,2011,4,77.64503167
Salpine_G22,2011,4,78.18760333
Salpine_G33,2011,4,79.56480071
Salpine_F7,2011,4,91.64995167
Kwambo_F011A,2011,4,133.3117967
Nseleni_J006,2011,4,89.240795
Terranera_B38,2011,4,116.06896
South_Areas_B35b,2011,4,116.3917283
Kwambo_A017,2011,4,135.7259583
Teranera_C55,2011,4,123.32263
Port_Durnford_B044,2011,4,131.41857
Nyalazi_B032,2011,5,26.02683333
Palm_Ridge_C15a,2011,5,25.40965095
Futululu_E6a,2011,5,25.28321095
Mtubatuba_B003,2011,5,24.91789762
Trust_D13,2011,5,22.42428738
Trust_E23,2011,5,27.696555
Trust_E24,2011,5,26.391555
Mavuya_B3a,2011,5,27.90889333
Salpine_G22,2011,5,28.84339167
Salpine_G33,2011,5,34.95116833
Salpine_F7,2011,5,35.22368333
Kwambo_F011A,2011,5,54.62912667
Nseleni_J006,2011,5,30.48116167
Terranera_B38,2011,5,48.61995167
South_Areas_B35b,2011,5,45.60599667
Kwambo_A017,2011,5,57.78477667
Teranera_C55,2011,5,45.20188833
Port_Durnford_B044,2011,5,61.17095667
Nyalazi_B032,2011,6,26.33909167
Palm_Ridge_C15a,2011,6,26.98686262
Futululu_E6a,2011,6,27.90862929
Mtubatuba_B003,2011,6,27.97831429
Trust_D13,2011,6,25.11742738
Trust_E23,2011,6,31.17461167
Trust_E24,2011,6,29.68746
Mavuya_B3a,2011,6,30.055875
Salpine_G22,2011,6,29.569895
Salpine_G33,2011,6,36.041735
Salpine_F7,2011,6,35.745095
Kwambo_F011A,2011,6,49.92406333
Nseleni_J006,2011,6,35.37248167
Terranera_B38,2011,6,46.83097167
South_Areas_B35b,2011,6,44.54694333
Kwambo_A017,2011,6,52.40312167
Teranera_C55,2011,6,44.67785333
Port_Durnford_B044,2011,6,54.29033333
Nyalazi_B032,2011,7,84.291855
Palm_Ridge_C15a,2011,7,73.45902762
Futululu_E6a,2011,7,76.45508429
Mtubatuba_B003,2011,7,77.32347429
Trust_D13,2011,7,82.89108905
Trust_E23,2011,7,89.44685333
Trust_E24,2011,7,89.54654833
Mavuya_B3a,2011,7,124.7552467
Salpine_G22,2011,7,124.351525
Salpine_G33,2011,7,136.9225817
Salpine_F7,2011,7,134.9649033
Kwambo_F011A,2011,7,158.7423517
Nseleni_J006,2011,7,168.68634
Terranera_B38,2011,7,172.1241067
South_Areas_B35b,2011,7,170.4520783
Kwambo_A017,2011,7,178.817045
Teranera_C55,2011,7,176.7486517
Port_Durnford_B044,2011,7,203.634115
Nyalazi_B032,2011,8,33.14171333
Palm_Ridge_C15a,2011,8,36.13675095
Futululu_E6a,2011,8,35.61853095
Mtubatuba_B003,2011,8,35.86339595
Trust_D13,2011,8,36.33547905
Trust_E23,2011,8,40.45842833
Trust_E24,2011,8,39.49104833
Mavuya_B3a,2011,8,37.40839667
Salpine_G22,2011,8,35.993685
Salpine_G33,2011,8,41.97570333
Salpine_F7,2011,8,48.036275
Kwambo_F011A,2011,8,57.85874286
Nseleni_J006,2011,8,50.33498333
Terranera_B38,2011,8,55.513195
South_Areas_B35b,2011,8,54.40625167
Kwambo_A017,2011,8,55.67404286
Teranera_C55,2011,8,54.14784667
Port_Durnford_B044,2011,8,67.51158
Nyalazi_B032,2011,9,27.37431333
Palm_Ridge_C15a,2011,9,29.84540429
Futululu_E6a,2011,9,26.36332095
Mtubatuba_B003,2011,9,25.90142595
Trust_D13,2011,9,27.26254167
Trust_E23,2011,9,29.91791833
Trust_E24,2011,9,29.127485
Mavuya_B3a,2011,9,33.98009833
Salpine_G22,2011,9,33.79193667
Salpine_G33,2011,9,36.496525
Salpine_F7,2011,9,38.53578667
Kwambo_F011A,2011,9,48.01712452
Nseleni_J006,2011,9,42.61698833
Terranera_B38,2011,9,50.76697167
South_Areas_B35b,2011,9,54.253975
Kwambo_A017,2011,9,48.49017952
Teranera_C55,2011,9,56.504495
Port_Durnford_B044,2011,9,49.44919167
Nyalazi_B032,2011,10,81.02558333
Palm_Ridge_C15a,2011,10,88.30010262
Futululu_E6a,2011,10,86.03691167
Mtubatuba_B003,2011,10,86.53658667
Trust_D13,2011,10,83.05106667
Trust_E23,2011,10,92.39294333
Trust_E24,2011,10,92.67361333
Mavuya_B3a,2011,10,91.66449167
Salpine_G22,2011,10,88.13858833
Salpine_G33,2011,10,94.10476333
Salpine_F7,2011,10,97.01888
Kwambo_F011A,2011,10,112.919995
Nseleni_J006,2011,10,93.24518167
Terranera_B38,2011,10,114.083865
South_Areas_B35b,2011,10,112.5907317
Kwambo_A017,2011,10,108.47136
Teranera_C55,2011,10,112.8299617
Port_Durnford_B044,2011,10,110.0600483
Nyalazi_B032,2011,11,184.1097633
Palm_Ridge_C15a,2011,11,191.546245
Futululu_E6a,2011,11,186.70675
Mtubatuba_B003,2011,11,177.2392417
Trust_D13,2011,11,185.128545
Trust_E23,2011,11,186.2222933
Trust_E24,2011,11,178.7984
Mavuya_B3a,2011,11,174.961095
Salpine_G22,2011,11,173.60092
Salpine_G33,2011,11,217.7814833
Salpine_F7,2011,11,191.323535
Kwambo_F011A,2011,11,216.9648583
Nseleni_J006,2011,11,181.6673767
Terranera_B38,2011,11,218.6668183
South_Areas_B35b,2011,11,213.6467067
Kwambo_A017,2011,11,200.5045917
Teranera_C55,2011,11,219.497255
Port_Durnford_B044,2011,11,235.9584133
Nyalazi_B032,2011,12,68.64567667
Palm_Ridge_C15a,2011,12,60.30722167
Futululu_E6a,2011,12,76.61218333
Mtubatuba_B003,2011,12,72.61256333
Trust_D13,2011,12,71.57563
Trust_E23,2011,12,71.53732
Trust_E24,2011,12,72.02435833
Mavuya_B3a,2011,12,59.281815
Salpine_G22,2011,12,72.118865
Salpine_G33,2011,12,73.11916167
Salpine_F7,2011,12,75.6245
Kwambo_F011A,2011,12,89.94500167
Nseleni_J006,2011,12,99.90034
Terranera_B38,2011,12,92.898485
South_Areas_B35b,2011,12,101.9417033
Kwambo_A017,2011,12,89.52078333
Teranera_C55,2011,12,101.24106
Port_Durnford_B044,2011,12,98.38613333
Nyalazi_B032,2012,1,75.88764222
Palm_Ridge_C15a,2012,1,80.42381778
Futululu_E6a,2012,1,76.27798667
Mtubatuba_B003,2012,1,71.58279111
Trust_D13,2012,1,72.00656444
Trust_E23,2012,1,67.62692778
Trust_E24,2012,1,66.42855667
Mavuya_B3a,2012,1,75.03237333
Salpine_G22,2012,1,75.18337222
Salpine_G33,2012,1,75.36105556
Salpine_F7,2012,1,74.62191778
Kwambo_F011A,2012,1,62.54399333
Nseleni_J006,2012,1,64.49923222
Terranera_B38,2012,1,64.34070778
South_Areas_B35b,2012,1,70.22319889
Kwambo_A017,2012,1,76.59435889
Teranera_C55,2012,1,74.03241556
Port_Durnford_B044,2012,1,82.1165
Nyalazi_B032,2012,2,74.50368222
Palm_Ridge_C15a,2012,2,71.33729222
Futululu_E6a,2012,2,69.31335556
Mtubatuba_B003,2012,2,63.83203889
Trust_D13,2012,2,62.53709
Trust_E23,2012,2,55.37702333
Trust_E24,2012,2,55.94880333
Mavuya_B3a,2012,2,71.62278667
Salpine_G22,2012,2,74.84752333
Salpine_G33,2012,2,66.66879
Salpine_F7,2012,2,73.95991222
Kwambo_F011A,2012,2,60.05209111
Nseleni_J006,2012,2,59.36126333
Terranera_B38,2012,2,56.06125556
South_Areas_B35b,2012,2,64.54880889
Kwambo_A017,2012,2,86.89772778
Teranera_C55,2012,2,76.87804111
Port_Durnford_B044,2012,2,92.78373667
Nyalazi_B032,2012,3,226.8145289
Palm_Ridge_C15a,2012,3,228.2737489
Futululu_E6a,2012,3,233.5112211
Mtubatuba_B003,2012,3,228.9912822
Trust_D13,2012,3,211.0530767
Trust_E23,2012,3,225.3765756
Trust_E24,2012,3,227.4667344
Mavuya_B3a,2012,3,233.9261256
Salpine_G22,2012,3,231.4257333
Salpine_G33,2012,3,243.4371322
Salpine_F7,2012,3,231.4883278
Kwambo_F011A,2012,3,254.8109467
Nseleni_J006,2012,3,239.2472378
Terranera_B38,2012,3,246.2377511
South_Areas_B35b,2012,3,240.1211033
Kwambo_A017,2012,3,245.0274089
Teranera_C55,2012,3,242.9727589
Port_Durnford_B044,2012,3,239.7349689
Nyalazi_B032,2012,4,20.79825111
Palm_Ridge_C15a,2012,4,20.90258889
Futululu_E6a,2012,4,18.19873444
Mtubatuba_B003,2012,4,15.65689667
Trust_D13,2012,4,14.47187111
Trust_E23,2012,4,24.0114
Trust_E24,2012,4,22.78359889
Mavuya_B3a,2012,4,25.16232222
Salpine_G22,2012,4,27.53198444
Salpine_G33,2012,4,32.35846333
Salpine_F7,2012,4,29.85004222
Kwambo_F011A,2012,4,37.78019333
Nseleni_J006,2012,4,33.16279222
Terranera_B38,2012,4,36.00554333
South_Areas_B35b,2012,4,36.01578667
Kwambo_A017,2012,4,46.33707333
Teranera_C55,2012,4,39.18459111
Port_Durnford_B044,2012,4,46.38531667
Nyalazi_B032,2012,5,14.11593333
Palm_Ridge_C15a,2012,5,19.67407556
Futululu_E6a,2012,5,17.02148444
Mtubatuba_B003,2012,5,18.64039778
Trust_D13,2012,5,15.60482333
Trust_E23,2012,5,16.87487667
Trust_E24,2012,5,15.28428556
Mavuya_B3a,2012,5,15.02478667
Salpine_G22,2012,5,13.72579444
Salpine_G33,2012,5,16.61090778
Salpine_F7,2012,5,13.68606333
Kwambo_F011A,2012,5,18.98180333
Nseleni_J006,2012,5,10.94842889
Terranera_B38,2012,5,15.08672889
South_Areas_B35b,2012,5,16.24718333
Kwambo_A017,2012,5,16.22240889
Teranera_C55,2012,5,13.97302889
Port_Durnford_B044,2012,5,12.28823556
Nyalazi_B032,2012,6,29.91142778
Palm_Ridge_C15a,2012,6,33.56015444
Futululu_E6a,2012,6,26.88872222
Mtubatuba_B003,2012,6,23.13497333
Trust_D13,2012,6,21.43155333
Trust_E23,2012,6,32.05968889
Trust_E24,2012,6,29.63284333
Mavuya_B3a,2012,6,33.94525667
Salpine_G22,2012,6,31.50655444
Salpine_G33,2012,6,38.32837111
Salpine_F7,2012,6,30.06072889
Kwambo_F011A,2012,6,43.76120444
Nseleni_J006,2012,6,33.90197889
Terranera_B38,2012,6,38.55771333
South_Areas_B35b,2012,6,40.91819
Kwambo_A017,2012,6,42.51303889
Teranera_C55,2012,6,36.94633778
Port_Durnford_B044,2012,6,35.92546333
Nyalazi_B032,2012,7,8.136531111
Palm_Ridge_C15a,2012,7,12.50560222
Futululu_E6a,2012,7,10.08489
Mtubatuba_B003,2012,7,10.03991667
Trust_D13,2012,7,8.131144444
Trust_E23,2012,7,10.05063889
Trust_E24,2012,7,10.27142
Mavuya_B3a,2012,7,12.58907444
Salpine_G22,2012,7,11.16875444
Salpine_G33,2012,7,11.99096444
Salpine_F7,2012,7,12.35407222
Kwambo_F011A,2012,7,10.23901444
Nseleni_J006,2012,7,11.20954889
Terranera_B38,2012,7,12.38304556
South_Areas_B35b,2012,7,13.90429
Kwambo_A017,2012,7,12.81234444
Teranera_C55,2012,7,14.32802111
Port_Durnford_B044,2012,7,16.05144889
Nyalazi_B032,2012,8,13.18126222
Palm_Ridge_C15a,2012,8,14.87490333
Futululu_E6a,2012,8,14.11602556
Mtubatuba_B003,2012,8,13.66738222
Trust_D13,2012,8,16.38844556
Trust_E23,2012,8,15.94758667
Trust_E24,2012,8,17.24719222
Mavuya_B3a,2012,8,19.11992333
Salpine_G22,2012,8,17.27178778
Salpine_G33,2012,8,19.22053889
Salpine_F7,2012,8,19.52709667
Kwambo_F011A,2012,8,22.59146
Nseleni_J006,2012,8,24.01961778
Terranera_B38,2012,8,24.64065
South_Areas_B35b,2012,8,24.05073667
Kwambo_A017,2012,8,20.36049889
Teranera_C55,2012,8,22.80753556
Port_Durnford_B044,2012,8,18.39980111
Nyalazi_B032,2012,9,232.3466
Palm_Ridge_C15a,2012,9,242.3686278
Futululu_E6a,2012,9,244.7591467
Mtubatuba_B003,2012,9,239.8360856
Trust_D13,2012,9,220.43475
Trust_E23,2012,9,241.0907489
Trust_E24,2012,9,239.2166322
Mavuya_B3a,2012,9,255.4887378
Salpine_G22,2012,9,229.79042
Salpine_G33,2012,9,244.0256511
Salpine_F7,2012,9,232.2191511
Kwambo_F011A,2012,9,228.9259689
Nseleni_J006,2012,9,247.4736644
Terranera_B38,2012,9,254.4699167
South_Areas_B35b,2012,9,258.0893567
Kwambo_A017,2012,9,243.12098
Teranera_C55,2012,9,257.29941
Port_Durnford_B044,2012,9,259.7325178
Nyalazi_B032,2012,10,151.2305
Palm_Ridge_C15a,2012,10,156.5561689
Futululu_E6a,2012,10,152.4772967
Mtubatuba_B003,2012,10,149.7151311
Trust_D13,2012,10,144.9111
Trust_E23,2012,10,152.5924278
Trust_E24,2012,10,147.8485444
Mavuya_B3a,2012,10,167.9549556
Salpine_G22,2012,10,163.87208
Salpine_G33,2012,10,175.9170556
Salpine_F7,2012,10,164.8201511
Kwambo_F011A,2012,10,174.38356
Nseleni_J006,2012,10,162.28475
Terranera_B38,2012,10,172.4642944
South_Areas_B35b,2012,10,173.6199544
Kwambo_A017,2012,10,168.1883467
Teranera_C55,2012,10,175.2134333
Port_Durnford_B044,2012,10,182.1239689
Nyalazi_B032,2012,11,68.52225444
Palm_Ridge_C15a,2012,11,74.14599222
Futululu_E6a,2012,11,72.96901889
Mtubatuba_B003,2012,11,109.7673878
Trust_D13,2012,11,107.9357089
Trust_E23,2012,11,106.3527722
Trust_E24,2012,11,106.9889144
Mavuya_B3a,2012,11,106.7268767
Salpine_G22,2012,11,105.3959589
Salpine_G33,2012,11,103.2733078
Salpine_F7,2012,11,107.3527222
Kwambo_F011A,2012,11,100.2810267
Nseleni_J006,2012,11,104.3935922
Terranera_B38,2012,11,101.9087978
South_Areas_B35b,2012,11,103.4967044
Kwambo_A017,2012,11,95.16984556
Teranera_C55,2012,11,98.9098
Port_Durnford_B044,2012,11,92.18724222
Nyalazi_B032,2012,12,177.3257056
Palm_Ridge_C15a,2012,12,201.8042844
Futululu_E6a,2012,12,180.0385856
Mtubatuba_B003,2012,12,179.6459256
Trust_D13,2012,12,160.1347511
Trust_E23,2012,12,160.9582033
Trust_E24,2012,12,147.2359456
Mavuya_B3a,2012,12,182.1457033
Salpine_G22,2012,12,192.4829811
Salpine_G33,2012,12,205.9048778
Salpine_F7,2012,12,166.1845533
Kwambo_F011A,2012,12,141.6714889
Nseleni_J006,2012,12,152.2795867
Terranera_B38,2012,12,155.2021
South_Areas_B35b,2012,12,159.0410489
Kwambo_A017,2012,12,133.9399567
Teranera_C55,2012,12,154.9994578
Port_Durnford_B044,2012,12,114.4479122
Nyalazi_B032,2013,1,173.2870993
Palm_Ridge_C15a,2013,1,191.889718
Futululu_E6a,2013,1,174.5588873
Mtubatuba_B003,2013,1,170.7928253
Trust_D13,2013,1,195.914094
Trust_E23,2013,1,173.90485
Trust_E24,2013,1,178.8147187
Mavuya_B3a,2013,1,227.039764
Salpine_G22,2013,1,227.039912
Salpine_G33,2013,1,214.398358
Salpine_F7,2013,1,239.73645
Kwambo_F011A,2013,1,211.0157893
Nseleni_J006,2013,1,226.7161333
Terranera_B38,2013,1,226.3393133
South_Areas_B35b,2013,1,242.708314
Kwambo_A017,2013,1,235.6853593
Teranera_C55,2013,1,246.5318513
Port_Durnford_B044,2013,1,288.7423853
Nyalazi_B032,2013,2,89.07620933
Palm_Ridge_C15a,2013,2,84.67475067
Futululu_E6a,2013,2,84.629592
Mtubatuba_B003,2013,2,85.27937333
Trust_D13,2013,2,84.73444867
Trust_E23,2013,2,91.47123333
Trust_E24,2013,2,93.191852
Mavuya_B3a,2013,2,89.50587467
Salpine_G22,2013,2,90.80497733
Salpine_G33,2013,2,92.34995333
Salpine_F7,2013,2,102.0808887
Kwambo_F011A,2013,2,134.5965427
Nseleni_J006,2013,2,108.6773266
Terranera_B38,2013,2,119.1480532
South_Areas_B35b,2013,2,118.6000992
Kwambo_A017,2013,2,135.9195553
Teranera_C55,2013,2,129.1209599
Port_Durnford_B044,2013,2,130.594932
Nyalazi_B032,2013,3,92.98291067
Palm_Ridge_C15a,2013,3,90.88817067
Futululu_E6a,2013,3,85.14153933
Mtubatuba_B003,2013,3,84.12962733
Trust_D13,2013,3,90.81072467
Trust_E23,2013,3,100.5023267
Trust_E24,2013,3,99.00495733
Mavuya_B3a,2013,3,97.08629533
Salpine_G22,2013,3,86.69816067
Salpine_G33,2013,3,94.63117667
Salpine_F7,2013,3,97.12107067
Kwambo_F011A,2013,3,106.1026133
Nseleni_J006,2013,3,131.6621426
Terranera_B38,2013,3,114.0600372
South_Areas_B35b,2013,3,111.7892899
Kwambo_A017,2013,3,105.0966267
Teranera_C55,2013,3,118.5197579
Port_Durnford_B044,2013,3,118.0907927
Nyalazi_B032,2013,4,40.036904
Palm_Ridge_C15a,2013,4,40.00604667
Futululu_E6a,2013,4,38.17578067
Mtubatuba_B003,2013,4,37.10010067
Trust_D13,2013,4,36.20738133
Trust_E23,2013,4,39.596404
Trust_E24,2013,4,39.51885867
Mavuya_B3a,2013,4,35.27364867
Salpine_G22,2013,4,40.69441533
Salpine_G33,2013,4,42.26579067
Salpine_F7,2013,4,41.20995267
Kwambo_F011A,2013,4,46.41198933
Nseleni_J006,2013,4,42.94172133
Terranera_B38,2013,4,44.388896
South_Areas_B35b,2013,4,46.31617467
Kwambo_A017,2013,4,46.38817933
Teranera_C55,2013,4,45.952008
Port_Durnford_B044,2013,4,40.69222267
Nyalazi_B032,2013,5,21.52938562
Palm_Ridge_C15a,2013,5,21.84488186
Futululu_E6a,2013,5,23.74052667
Mtubatuba_B003,2013,5,19.18303719
Trust_D13,2013,5,22.45954719
Trust_E23,2013,5,24.3702489
Trust_E24,2013,5,24.10474224
Mavuya_B3a,2013,5,19.107408
Salpine_G22,2013,5,18.12004133
Salpine_G33,2013,5,22.72983867
Salpine_F7,2013,5,19.08666333
Kwambo_F011A,2013,5,30.28035867
Nseleni_J006,2013,5,26.02663
Terranera_B38,2013,5,26.83972333
South_Areas_B35b,2013,5,23.60501333
Kwambo_A017,2013,5,40.13449667
Teranera_C55,2013,5,26.10685667
Port_Durnford_B044,2013,5,42.74834
Nyalazi_B032,2013,6,22.65042095
Palm_Ridge_C15a,2013,6,22.94539319
Futululu_E6a,2013,6,23.54102171
Mtubatuba_B003,2013,6,19.52749357
Trust_D13,2013,6,20.93316195
Trust_E23,2013,6,22.85615424
Trust_E24,2013,6,22.59084624
Mavuya_B3a,2013,6,23.17162876
Salpine_G22,2013,6,25.03642067
Salpine_G33,2013,6,26.219832
Salpine_F7,2013,6,24.56928967
Kwambo_F011A,2013,6,31.46599
Nseleni_J006,2013,6,27.83009733
Terranera_B38,2013,6,29.33491933
South_Areas_B35b,2013,6,30.76227467
Kwambo_A017,2013,6,39.73679733
Teranera_C55,2013,6,33.306922
Port_Durnford_B044,2013,6,38.51627
Nyalazi_B032,2013,7,24.13975
Palm_Ridge_C15a,2013,7,26.144675
Futululu_E6a,2013,7,25.54831838
Mtubatuba_B003,2013,7,22.78947338
Trust_D13,2013,7,22.3212951
Trust_E23,2013,7,23.65895433
Trust_E24,2013,7,23.34838767
Mavuya_B3a,2013,7,26.55338476
Salpine_G22,2013,7,27.36876067
Salpine_G33,2013,7,26.72733933
Salpine_F7,2013,7,26.733663
Kwambo_F011A,2013,7,29.28226067
Nseleni_J006,2013,7,25.634592
Terranera_B38,2013,7,28.37270933
South_Areas_B35b,2013,7,30.586574
Kwambo_A017,2013,7,43.62946267
Teranera_C55,2013,7,32.725292
Port_Durnford_B044,2013,7,42.56466067
Nyalazi_B032,2013,8,22.55896933
Palm_Ridge_C15a,2013,8,23.298568
Futululu_E6a,2013,8,23.42619238
Mtubatuba_B003,2013,8,21.65480371
Trust_D13,2013,8,21.89157343
Trust_E23,2013,8,22.22130733
Trust_E24,2013,8,21.96395733
Mavuya_B3a,2013,8,24.20281543
Salpine_G22,2013,8,24.160712
Salpine_G33,2013,8,24.46588667
Salpine_F7,2013,8,25.611567
Kwambo_F011A,2013,8,26.77854133
Nseleni_J006,2013,8,23.36677667
Terranera_B38,2013,8,25.08239267
South_Areas_B35b,2013,8,25.95395067
Kwambo_A017,2013,8,34.01882067
Teranera_C55,2013,8,26.73473733
Port_Durnford_B044,2013,8,32.75993467
Nyalazi_B032,2013,9,28.98525267
Palm_Ridge_C15a,2013,9,34.25413133
Futululu_E6a,2013,9,30.443872
Mtubatuba_B003,2013,9,29.94642933
Trust_D13,2013,9,29.37678067
Trust_E23,2013,9,37.48506533
Trust_E24,2013,9,31.527212
Mavuya_B3a,2013,9,41.88976076
Salpine_G22,2013,9,42.13946933
Salpine_G33,2013,9,46.83338133
Salpine_F7,2013,9,41.37159667
Kwambo_F011A,2013,9,54.87136667
Nseleni_J006,2013,9,61.00952667
Terranera_B38,2013,9,58.87619867
South_Areas_B35b,2013,9,57.32565467
Kwambo_A017,2013,9,62.785228
Teranera_C55,2013,9,58.01954133
Port_Durnford_B044,2013,9,61.787834
Nyalazi_B032,2013,10,154.936376
Palm_Ridge_C15a,2013,10,153.900672
Futululu_E6a,2013,10,133.208084
Mtubatuba_B003,2013,10,135.182392
Trust_D13,2013,10,137.4855547
Trust_E23,2013,10,140.436846
Trust_E24,2013,10,130.0362147
Mavuya_B3a,2013,10,155.04794
Salpine_G22,2013,10,134.55189
Salpine_G33,2013,10,154.2295007
Salpine_F7,2013,10,133.3823967
Kwambo_F011A,2013,10,125.9828007
Nseleni_J006,2013,10,157.8869887
Terranera_B38,2013,10,150.576332
South_Areas_B35b,2013,10,158.798068
Kwambo_A017,2013,10,127.4311447
Teranera_C55,2013,10,157.6728747
Port_Durnford_B044,2013,10,124.893524
Nyalazi_B032,2013,11,106.5727947
Palm_Ridge_C15a,2013,11,106.440732
Futululu_E6a,2013,11,89.552528
Mtubatuba_B003,2013,11,92.023812
Trust_D13,2013,11,87.67505533
Trust_E23,2013,11,94.741582
Trust_E24,2013,11,96.82603533
Mavuya_B3a,2013,11,100.1940153
Salpine_G22,2013,11,92.68915067
Salpine_G33,2013,11,104.018342
Salpine_F7,2013,11,102.6553707
Kwambo_F011A,2013,11,107.6965353
Nseleni_J006,2013,11,102.7537053
Terranera_B38,2013,11,105.531874
South_Areas_B35b,2013,11,105.622962
Kwambo_A017,2013,11,101.357978
Teranera_C55,2013,11,107.691394
Port_Durnford_B044,2013,11,98.384316
Nyalazi_B032,2013,12,128.546538
Palm_Ridge_C15a,2013,12,122.083568
Futululu_E6a,2013,12,91.81409667
Mtubatuba_B003,2013,12,92.72310133
Trust_D13,2013,12,89.59794533
Trust_E23,2013,12,98.53263667
Trust_E24,2013,12,105.0470967
Mavuya_B3a,2013,12,110.405262
Salpine_G22,2013,12,106.7941487
Salpine_G33,2013,12,113.338334
Salpine_F7,2013,12,109.5946673
Kwambo_F011A,2013,12,122.006042
Nseleni_J006,2013,12,103.3790947
Terranera_B38,2013,12,111.2677733
South_Areas_B35b,2013,12,111.744004
Kwambo_A017,2013,12,115.240174
Teranera_C55,2013,12,112.502068
Port_Durnford_B044,2013,12,99.56121467
Nyalazi_B032,2014,1,56.39112556
Palm_Ridge_C15a,2014,1,52.75502222
Futululu_E6a,2014,1,44.30537
Mtubatuba_B003,2014,1,50.32592667
Trust_D13,2014,1,43.32319778
Trust_E23,2014,1,51.23230444
Trust_E24,2014,1,52.02032
Mavuya_B3a,2014,1,53.16861556
Salpine_G22,2014,1,46.16553222
Salpine_G33,2014,1,53.88105556
Salpine_F7,2014,1,46.77063222
Kwambo_F011A,2014,1,50.95993667
Nseleni_J006,2014,1,43.82676556
Terranera_B38,2014,1,54.16137111
South_Areas_B35b,2014,1,46.95036778
Kwambo_A017,2014,1,47.57423556
Teranera_C55,2014,1,45.92988444
Port_Durnford_B044,2014,1,55.54659778
Nyalazi_B032,2014,2,60.70012889
Palm_Ridge_C15a,2014,2,65.17146889
Futululu_E6a,2014,2,58.40350667
Mtubatuba_B003,2014,2,56.02520667
Trust_D13,2014,2,59.22633556
Trust_E23,2014,2,58.51055444
Trust_E24,2014,2,60.09765333
Mavuya_B3a,2014,2,65.40559111
Salpine_G22,2014,2,56.92255556
Salpine_G33,2014,2,58.25916333
Salpine_F7,2014,2,61.83722111
Kwambo_F011A,2014,2,52.64287222
Nseleni_J006,2014,2,67.68515556
Terranera_B38,2014,2,66.75919778
South_Areas_B35b,2014,2,70.87103
Kwambo_A017,2014,2,59.78096111
Teranera_C55,2014,2,70.36669556
Port_Durnford_B044,2014,2,63.46298556
Nyalazi_B032,2014,3,182.9786889
Palm_Ridge_C15a,2014,3,162.7227022
Futululu_E6a,2014,3,125.7457444
Mtubatuba_B003,2014,3,116.1263311
Trust_D13,2014,3,115.1843622
Trust_E23,2014,3,126.1303233
Trust_E24,2014,3,118.1831444
Mavuya_B3a,2014,3,164.4625356
Salpine_G22,2014,3,124.84565
Salpine_G33,2014,3,134.5775356
Salpine_F7,2014,3,158.0398156
Kwambo_F011A,2014,3,124.9711178
Nseleni_J006,2014,3,135.9293111
Terranera_B38,2014,3,129.8757111
South_Areas_B35b,2014,3,134.5911144
Kwambo_A017,2014,3,127.5693311
Teranera_C55,2014,3,136.0679078
Port_Durnford_B044,2014,3,131.4273411
Nyalazi_B032,2014,4,57.93107111
Palm_Ridge_C15a,2014,4,69.16889889
Futululu_E6a,2014,4,77.11804556
Mtubatuba_B003,2014,4,80.73633222
Trust_D13,2014,4,77.07146889
Trust_E23,2014,4,81.41661222
Trust_E24,2014,4,81.96425667
Mavuya_B3a,2014,4,70.71438222
Salpine_G22,2014,4,89.97890667
Salpine_G33,2014,4,91.20941111
Salpine_F7,2014,4,69.89953889
Kwambo_F011A,2014,4,82.04271444
Nseleni_J006,2014,4,76.34145222
Terranera_B38,2014,4,88.97570667
South_Areas_B35b,2014,4,88.08398111
Kwambo_A017,2014,4,87.69546333
Teranera_C55,2014,4,91.85688444
Port_Durnford_B044,2014,4,73.92964556
Nyalazi_B032,2014,5,13.13274667
Palm_Ridge_C15a,2014,5,15.03977111
Futululu_E6a,2014,5,16.28559
Mtubatuba_B003,2014,5,16.30465444
Trust_D13,2014,5,18.30029
Trust_E23,2014,5,16.53887667
Trust_E24,2014,5,16.39216778
Mavuya_B3a,2014,5,20.27573444
Salpine_G22,2014,5,19.52540778
Salpine_G33,2014,5,15.69109444
Salpine_F7,2014,5,27.10541556
Kwambo_F011A,2014,5,27.77535317
Nseleni_J006,2014,5,33.45896444
Terranera_B38,2014,5,27.97708778
South_Areas_B35b,2014,5,30.71718778
Kwambo_A017,2014,5,37.14203889
Teranera_C55,2014,5,33.51378
Port_Durnford_B044,2014,5,37.42334222
Nyalazi_B032,2014,6,6.822898889
Palm_Ridge_C15a,2014,6,12.11144333
Futululu_E6a,2014,6,7.731755556
Mtubatuba_B003,2014,6,8.241438889
Trust_D13,2014,6,9.83817
Trust_E23,2014,6,10.59120778
Trust_E24,2014,6,8.912373333
Mavuya_B3a,2014,6,13.10866333
Salpine_G22,2014,6,9.748022222
Salpine_G33,2014,6,12.68451778
Salpine_F7,2014,6,14.62056333
Kwambo_F011A,2014,6,14.49373873
Nseleni_J006,2014,6,16.16976778
