Compt_ID,year,month,srad
Salpine_G33,2011,3,19.98927679
Salpine_F7,2011,3,20.27650461
Kwambo_F011A,2011,3,20.16407372
Nseleni_J006,2011,3,19.93017194
Terranera_B38,2011,3,19.99095771
South_Areas_B35b,2011,3,19.85717997
Kwambo_A017,2011,3,20.15687601
Teranera_C55,2011,3,19.9021075
Port_Durnford_B044,2011,3,19.75659738
Nyalazi_B032,2011,4,14.52194513
Palm_Ridge_C15a,2011,4,15.55226881
Futululu_E6a,2011,4,13.54132757
Mtubatuba_B003,2011,4,13.63405087
Trust_D13,2011,4,14.01142101
Trust_E23,2011,4,13.46556805
Trust_E24,2011,4,13.50507935
Mavuya_B3a,2011,4,15.63808348
Salpine_G22,2011,4,13.84287606
Salpine_G33,2011,4,13.5976739
Salpine_F7,2011,4,15.06053026
Kwambo_F011A,2011,4,13.59278112
Nseleni_J006,2011,4,13.53050261
Terranera_B38,2011,4,13.52442414
South_Areas_B35b,2011,4,13.73145828
Kwambo_A017,2011,4,13.50957015
Teranera_C55,2011,4,13.73638451
Port_Durnford_B044,2011,4,13.30549665
Nyalazi_B032,2011,5,12.80914599
Palm_Ridge_C15a,2011,5,13.51004667
Futululu_E6a,2011,5,11.79247574
Mtubatuba_B003,2011,5,11.75647091
Trust_D13,2011,5,12.07885897
Trust_E23,2011,5,11.72629447
Trust_E24,2011,5,11.78890467
Mavuya_B3a,2011,5,13.61129984
Salpine_G22,2011,5,11.8983731
Salpine_G33,2011,5,11.85802014
Salpine_F7,2011,5,12.61258469
Kwambo_F011A,2011,5,12.00476027
Nseleni_J006,2011,5,11.78130367
Terranera_B38,2011,5,11.86778852
South_Areas_B35b,2011,5,11.90220173
Kwambo_A017,2011,5,11.95952739
Teranera_C55,2011,5,11.91180016
Port_Durnford_B044,2011,5,11.83914671
Nyalazi_B032,2011,6,11.78218497
Palm_Ridge_C15a,2011,6,12.93485817
Futululu_E6a,2011,6,10.68742174
Mtubatuba_B003,2011,6,10.66645804
Trust_D13,2011,6,11.06124312
Trust_E23,2011,6,10.61302072
Trust_E24,2011,6,10.70735761
Mavuya_B3a,2011,6,13.01293613
Salpine_G22,2011,6,10.62120482
Salpine_G33,2011,6,10.58449615
Salpine_F7,2011,6,11.63887503
Kwambo_F011A,2011,6,11.07031619
Nseleni_J006,2011,6,10.69609144
Terranera_B38,2011,6,10.82576224
South_Areas_B35b,2011,6,10.79346994
Kwambo_A017,2011,6,10.86471887
Teranera_C55,2011,6,10.83732568
Port_Durnford_B044,2011,6,10.83503011
Nyalazi_B032,2011,7,11.51345365
Palm_Ridge_C15a,2011,7,12.78225382
Futululu_E6a,2011,7,10.37398071
Mtubatuba_B003,2011,7,10.33648667
Trust_D13,2011,7,10.81865202
Trust_E23,2011,7,10.33019121
Trust_E24,2011,7,10.39977078
Mavuya_B3a,2011,7,12.85711983
Salpine_G22,2011,7,10.26460257
Salpine_G33,2011,7,10.21312937
Salpine_F7,2011,7,11.37731071
Kwambo_F011A,2011,7,10.77371534
Nseleni_J006,2011,7,10.37771641
Terranera_B38,2011,7,10.49953224
South_Areas_B35b,2011,7,10.43904914
Kwambo_A017,2011,7,10.58184511
Teranera_C55,2011,7,10.484007
Port_Durnford_B044,2011,7,10.51505902
Nyalazi_B032,2011,8,13.6419529
Palm_Ridge_C15a,2011,8,13.95654707
Futululu_E6a,2011,8,13.36501931
Mtubatuba_B003,2011,8,13.37046155
Trust_D13,2011,8,13.48916653
Trust_E23,2011,8,13.51195259
Trust_E24,2011,8,13.4537597
Mavuya_B3a,2011,8,14.01145904
Salpine_G22,2011,8,13.33768964
Salpine_G33,2011,8,13.53357441
Salpine_F7,2011,8,13.60789291
Kwambo_F011A,2011,8,13.67458851
Nseleni_J006,2011,8,13.42793313
Terranera_B38,2011,8,13.7261941
South_Areas_B35b,2011,8,13.41586243
Kwambo_A017,2011,8,13.87306375
Teranera_C55,2011,8,13.40430921
Port_Durnford_B044,2011,8,13.71997627
Nyalazi_B032,2011,9,17.50261399
Palm_Ridge_C15a,2011,9,17.45596621
Futululu_E6a,2011,9,15.1491493
Mtubatuba_B003,2011,9,15.1845064
Trust_D13,2011,9,15.50825935
Trust_E23,2011,9,15.23896221
Trust_E24,2011,9,15.21675432
Mavuya_B3a,2011,9,17.58759574
Salpine_G22,2011,9,15.45424038
Salpine_G33,2011,9,15.4979823
Salpine_F7,2011,9,15.53221051
Kwambo_F011A,2011,9,15.97138905
Nseleni_J006,2011,9,15.42703747
Terranera_B38,2011,9,15.4839155
South_Areas_B35b,2011,9,15.46901977
Kwambo_A017,2011,9,15.39672048
Teranera_C55,2011,9,15.50528715
Port_Durnford_B044,2011,9,15.33446402
Nyalazi_B032,2011,10,18.26513739
Palm_Ridge_C15a,2011,10,18.15120491
Futululu_E6a,2011,10,15.98849208
Mtubatuba_B003,2011,10,16.12351889
Trust_D13,2011,10,16.44915227
Trust_E23,2011,10,15.89655893
Trust_E24,2011,10,15.90778282
Mavuya_B3a,2011,10,18.28922655
Salpine_G22,2011,10,16.32235976
Salpine_G33,2011,10,16.0962824
Salpine_F7,2011,10,16.44886977
Kwambo_F011A,2011,10,16.63478778
Nseleni_J006,2011,10,16.15863992
Terranera_B38,2011,10,16.11570648
South_Areas_B35b,2011,10,16.28358126
Kwambo_A017,2011,10,16.19793611
Teranera_C55,2011,10,16.31905849
Port_Durnford_B044,2011,10,15.95491713
Nyalazi_B032,2011,11,18.40791835
Palm_Ridge_C15a,2011,11,18.20826112
Futululu_E6a,2011,11,16.08503689
Mtubatuba_B003,2011,11,16.23895278
Trust_D13,2011,11,16.50478723
Trust_E23,2011,11,16.0265232
Trust_E24,2011,11,16.0441531
Mavuya_B3a,2011,11,18.34986451
Salpine_G22,2011,11,16.40259779
Salpine_G33,2011,11,16.21764795
Salpine_F7,2011,11,16.5415623
Kwambo_F011A,2011,11,16.74377903
Nseleni_J006,2011,11,16.20959913
Terranera_B38,2011,11,16.20694098
South_Areas_B35b,2011,11,16.32288791
Kwambo_A017,2011,11,16.32333861
Teranera_C55,2011,11,16.37797221
Port_Durnford_B044,2011,11,16.00157813
Nyalazi_B032,2011,12,20.17465098
Palm_Ridge_C15a,2011,12,20.06252308
Futululu_E6a,2011,12,19.9242409
Mtubatuba_B003,2011,12,19.91253666
Trust_D13,2011,12,20.03703577
Trust_E23,2011,12,19.93635789
Trust_E24,2011,12,19.89551096
Mavuya_B3a,2011,12,20.15126032
Salpine_G22,2011,12,20.09806492
Salpine_G33,2011,12,20.01800803
Salpine_F7,2011,12,19.55733515
Kwambo_F011A,2011,12,20.62477289
Nseleni_J006,2011,12,20.18996247
Terranera_B38,2011,12,20.1437872
South_Areas_B35b,2011,12,20.22380086
Kwambo_A017,2011,12,20.01611962
Teranera_C55,2011,12,20.22913803
Port_Durnford_B044,2011,12,19.95253528
Nyalazi_B032,2012,1,22.57735722
Palm_Ridge_C15a,2012,1,22.42248723
Futululu_E6a,2012,1,22.54668183
Mtubatuba_B003,2012,1,22.54356068
Trust_D13,2012,1,22.48452334
Trust_E23,2012,1,22.24456301
Trust_E24,2012,1,22.41981948
Mavuya_B3a,2012,1,22.74738912
Salpine_G22,2012,1,22.9722597
Salpine_G33,2012,1,22.80017402
Salpine_F7,2012,1,23.10811998
Kwambo_F011A,2012,1,22.75928571
Nseleni_J006,2012,1,22.7278386
Terranera_B38,2012,1,22.92877521
South_Areas_B35b,2012,1,22.95401314
Kwambo_A017,2012,1,23.14971892
Teranera_C55,2012,1,22.99229232
Port_Durnford_B044,2012,1,23.18054791
Nyalazi_B032,2012,2,20.79064602
Palm_Ridge_C15a,2012,2,20.34502265
Futululu_E6a,2012,2,20.06212524
Mtubatuba_B003,2012,2,20.13448507
Trust_D13,2012,2,20.19125139
Trust_E23,2012,2,19.98110189
Trust_E24,2012,2,20.0146621
Mavuya_B3a,2012,2,20.64640299
Salpine_G22,2012,2,20.48347531
Salpine_G33,2012,2,20.52290802
Salpine_F7,2012,2,20.65696221
Kwambo_F011A,2012,2,20.58332435
Nseleni_J006,2012,2,20.03954502
Terranera_B38,2012,2,20.23624887
South_Areas_B35b,2012,2,20.29668838
Kwambo_A017,2012,2,20.43390617
Teranera_C55,2012,2,20.34980657
Port_Durnford_B044,2012,2,20.11004911
Nyalazi_B032,2012,3,19.47695555
Palm_Ridge_C15a,2012,3,19.23663936
Futululu_E6a,2012,3,18.69233609
Mtubatuba_B003,2012,3,18.78024002
Trust_D13,2012,3,18.69295532
Trust_E23,2012,3,18.79931883
Trust_E24,2012,3,18.82825174
Mavuya_B3a,2012,3,19.35469812
Salpine_G22,2012,3,18.89788407
Salpine_G33,2012,3,18.91721624
Salpine_F7,2012,3,18.91478193
Kwambo_F011A,2012,3,18.68161082
Nseleni_J006,2012,3,18.59815951
Terranera_B38,2012,3,18.61344169
South_Areas_B35b,2012,3,18.5853578
Kwambo_A017,2012,3,18.65269003
Teranera_C55,2012,3,18.67731702
Port_Durnford_B044,2012,3,18.3668356
Nyalazi_B032,2012,4,15.42326271
Palm_Ridge_C15a,2012,4,15.44095326
Futululu_E6a,2012,4,14.6146496
Mtubatuba_B003,2012,4,14.64426195
Trust_D13,2012,4,15.24742907
Trust_E23,2012,4,14.89904514
Trust_E24,2012,4,14.91969118
Mavuya_B3a,2012,4,15.9871724
Salpine_G22,2012,4,15.4169947
Salpine_G33,2012,4,15.41999031
Salpine_F7,2012,4,15.43938755
Kwambo_F011A,2012,4,15.72830565
Nseleni_J006,2012,4,15.35803421
Terranera_B38,2012,4,15.68012686
South_Areas_B35b,2012,4,15.59342515
Kwambo_A017,2012,4,15.44812452
Teranera_C55,2012,4,15.48370168
Port_Durnford_B044,2012,4,15.43441332
Nyalazi_B032,2012,5,12.91932936
Palm_Ridge_C15a,2012,5,13.07906994
Futululu_E6a,2012,5,11.69224848
Mtubatuba_B003,2012,5,11.71698436
Trust_D13,2012,5,12.39458115
Trust_E23,2012,5,12.07542595
Trust_E24,2012,5,12.07909492
Mavuya_B3a,2012,5,13.72618421
Salpine_G22,2012,5,12.79125091
Salpine_G33,2012,5,12.86852098
Salpine_F7,2012,5,12.75029122
Kwambo_F011A,2012,5,12.89046851
Nseleni_J006,2012,5,12.41053996
Terranera_B38,2012,5,12.74553681
South_Areas_B35b,2012,5,12.81600094
Kwambo_A017,2012,5,12.43761608
Teranera_C55,2012,5,12.87123045
Port_Durnford_B044,2012,5,12.37054473
Nyalazi_B032,2012,6,12.17462169
Palm_Ridge_C15a,2012,6,12.32283799
Futululu_E6a,2012,6,10.70101594
Mtubatuba_B003,2012,6,10.74717843
Trust_D13,2012,6,11.59434518
Trust_E23,2012,6,11.10059077
Trust_E24,2012,6,11.08091166
Mavuya_B3a,2012,6,13.07408099
Salpine_G22,2012,6,12.04737109
Salpine_G33,2012,6,12.14034475
Salpine_F7,2012,6,12.02220812
Kwambo_F011A,2012,6,12.17075558
Nseleni_J006,2012,6,11.60026601
Terranera_B38,2012,6,12.01991494
South_Areas_B35b,2012,6,12.15645217
Kwambo_A017,2012,6,11.63664595
Teranera_C55,2012,6,12.21938681
Port_Durnford_B044,2012,6,11.62682816
Nyalazi_B032,2012,7,12.42652282
Palm_Ridge_C15a,2012,7,12.55326684
Futululu_E6a,2012,7,11.10838348
Mtubatuba_B003,2012,7,11.13305468
Trust_D13,2012,7,11.86756075
Trust_E23,2012,7,11.48424032
Trust_E24,2012,7,11.45925646
Mavuya_B3a,2012,7,13.27882347
Salpine_G22,2012,7,12.32494743
Salpine_G33,2012,7,12.40777464
Salpine_F7,2012,7,12.31027128
Kwambo_F011A,2012,7,12.51674501
Nseleni_J006,2012,7,11.95953286
Terranera_B38,2012,7,12.33674684
South_Areas_B35b,2012,7,12.44531164
Kwambo_A017,2012,7,12.00502485
Teranera_C55,2012,7,12.49898675
Port_Durnford_B044,2012,7,12.01428659
Nyalazi_B032,2012,8,13.10211134
Palm_Ridge_C15a,2012,8,13.28983851
Futululu_E6a,2012,8,12.13707303
Mtubatuba_B003,2012,8,12.23872134
Trust_D13,2012,8,12.65327971
Trust_E23,2012,8,12.50841336
Trust_E24,2012,8,12.48102022
Mavuya_B3a,2012,8,13.83916984
Salpine_G22,2012,8,13.08906282
Salpine_G33,2012,8,13.18089784
Salpine_F7,2012,8,12.88256415
Kwambo_F011A,2012,8,13.09939526
Nseleni_J006,2012,8,12.89985193
Terranera_B38,2012,8,13.05930396
South_Areas_B35b,2012,8,13.14469394
Kwambo_A017,2012,8,12.68768489
Teranera_C55,2012,8,13.20755608
Port_Durnford_B044,2012,8,12.65310427
Nyalazi_B032,2012,9,13.93688971
Palm_Ridge_C15a,2012,9,14.10137824
Futululu_E6a,2012,9,13.25989069
Mtubatuba_B003,2012,9,13.33820065
Trust_D13,2012,9,13.89244331
Trust_E23,2012,9,13.64098506
Trust_E24,2012,9,13.50893555
Mavuya_B3a,2012,9,14.44025911
Salpine_G22,2012,9,13.95602359
Salpine_G33,2012,9,13.91088455
Salpine_F7,2012,9,13.94533723
Kwambo_F011A,2012,9,14.35210746
Nseleni_J006,2012,9,13.84124177
Terranera_B38,2012,9,13.93729867
South_Areas_B35b,2012,9,14.00352159
Kwambo_A017,2012,9,13.86139636
Teranera_C55,2012,9,14.03266372
Port_Durnford_B044,2012,9,13.77574703
Nyalazi_B032,2012,10,14.10185625
Palm_Ridge_C15a,2012,10,14.30292539
Futululu_E6a,2012,10,13.39003387
Mtubatuba_B003,2012,10,13.45448736
Trust_D13,2012,10,14.16479291
Trust_E23,2012,10,13.76556453
Trust_E24,2012,10,13.63864227
Mavuya_B3a,2012,10,14.68293204
Salpine_G22,2012,10,14.21798238
Salpine_G33,2012,10,14.08355861
Salpine_F7,2012,10,14.29862929
Kwambo_F011A,2012,10,14.77309005
Nseleni_J006,2012,10,13.99055304
Terranera_B38,2012,10,14.15974935
South_Areas_B35b,2012,10,14.25739598
Kwambo_A017,2012,10,14.18767016
Teranera_C55,2012,10,14.29752544
Port_Durnford_B044,2012,10,14.15561896
Nyalazi_B032,2012,11,15.83664696
Palm_Ridge_C15a,2012,11,16.15475665
Futululu_E6a,2012,11,15.4442713
Mtubatuba_B003,2012,11,15.54810503
Trust_D13,2012,11,15.83023178
Trust_E23,2012,11,15.7430288
Trust_E24,2012,11,15.67604602
Mavuya_B3a,2012,11,16.46799284
Salpine_G22,2012,11,16.07997006
Salpine_G33,2012,11,16.06071794
Salpine_F7,2012,11,16.05465841
Kwambo_F011A,2012,11,16.22835107
Nseleni_J006,2012,11,15.97460236
Terranera_B38,2012,11,15.95328698
South_Areas_B35b,2012,11,16.00758856
Kwambo_A017,2012,11,15.78196441
Teranera_C55,2012,11,16.05568868
Port_Durnford_B044,2012,11,15.72563231
Nyalazi_B032,2012,12,20.12144225
Palm_Ridge_C15a,2012,12,20.37390019
Futululu_E6a,2012,12,20.35730479
Mtubatuba_B003,2012,12,20.39617778
Trust_D13,2012,12,20.59301423
Trust_E23,2012,12,20.53872897
Trust_E24,2012,12,20.54103375
Mavuya_B3a,2012,12,20.41728966
Salpine_G22,2012,12,20.43574817
Salpine_G33,2012,12,20.41817349
Salpine_F7,2012,12,20.49973605
Kwambo_F011A,2012,12,20.89388325
Nseleni_J006,2012,12,20.47892089
Terranera_B38,2012,12,20.61718377
South_Areas_B35b,2012,12,20.58027338
Kwambo_A017,2012,12,20.72996025
Teranera_C55,2012,12,20.61737038
Port_Durnford_B044,2012,12,20.7877807
Nyalazi_B032,2013,1,18.99246175
Palm_Ridge_C15a,2013,1,19.02223588
Futululu_E6a,2013,1,18.80288418
Mtubatuba_B003,2013,1,18.78341969
Trust_D13,2013,1,18.95969993
Trust_E23,2013,1,18.76028558
Trust_E24,2013,1,18.72820761
Mavuya_B3a,2013,1,19.08351319
Salpine_G22,2013,1,19.03151734
Salpine_G33,2013,1,19.12440156
Salpine_F7,2013,1,18.99956691
Kwambo_F011A,2013,1,18.71005181
Nseleni_J006,2013,1,18.82522446
Terranera_B38,2013,1,18.88735878
South_Areas_B35b,2013,1,19.07165078
Kwambo_A017,2013,1,18.68926802
Teranera_C55,2013,1,19.09005892
Port_Durnford_B044,2013,1,18.26642891
Nyalazi_B032,2013,2,20.40143662
Palm_Ridge_C15a,2013,2,20.44506383
Futululu_E6a,2013,2,20.28276922
Mtubatuba_B003,2013,2,20.26018094
Trust_D13,2013,2,20.49384337
Trust_E23,2013,2,20.23508451
Trust_E24,2013,2,20.22838381
Mavuya_B3a,2013,2,20.55342246
Salpine_G22,2013,2,20.51158303
Salpine_G33,2013,2,20.44390436
Salpine_F7,2013,2,20.40638401
Kwambo_F011A,2013,2,20.09335856
Nseleni_J006,2013,2,20.38283973
Terranera_B38,2013,2,20.28542309
South_Areas_B35b,2013,2,20.53408705
Kwambo_A017,2013,2,20.17687539
Teranera_C55,2013,2,20.5261535
Port_Durnford_B044,2013,2,19.78579938
Nyalazi_B032,2013,3,16.99738764
Palm_Ridge_C15a,2013,3,17.14867172
Futululu_E6a,2013,3,16.7879405
Mtubatuba_B003,2013,3,16.95554158
Trust_D13,2013,3,17.160446
Trust_E23,2013,3,17.16844009
Trust_E24,2013,3,16.99839669
Mavuya_B3a,2013,3,17.26860825
Salpine_G22,2013,3,17.19638785
Salpine_G33,2013,3,17.58458457
Salpine_F7,2013,3,17.0924344
Kwambo_F011A,2013,3,17.605744
Nseleni_J006,2013,3,17.20872448
Terranera_B38,2013,3,17.40028504
South_Areas_B35b,2013,3,17.4501642
Kwambo_A017,2013,3,17.04288526
Teranera_C55,2013,3,17.45311168
Port_Durnford_B044,2013,3,17.02483145
Nyalazi_B032,2013,4,14.39937632
Palm_Ridge_C15a,2013,4,14.41694347
Futululu_E6a,2013,4,14.26822983
Mtubatuba_B003,2013,4,14.23311834
Trust_D13,2013,4,14.53354673
Trust_E23,2013,4,14.30722858
Trust_E24,2013,4,14.35223313
Mavuya_B3a,2013,4,14.60232461
Salpine_G22,2013,4,14.5652461
Salpine_G33,2013,4,14.65995734
Salpine_F7,2013,4,14.47356597
Kwambo_F011A,2013,4,14.23944129
Nseleni_J006,2013,4,14.62300472
Terranera_B38,2013,4,14.75247925
South_Areas_B35b,2013,4,14.89579777
Kwambo_A017,2013,4,14.41778241
Teranera_C55,2013,4,14.88396948
Port_Durnford_B044,2013,4,14.51372588
Nyalazi_B032,2013,5,11.66366687
Palm_Ridge_C15a,2013,5,11.73115211
Futululu_E6a,2013,5,11.3628067
Mtubatuba_B003,2013,5,11.33601531
Trust_D13,2013,5,11.77585475
Trust_E23,2013,5,11.42220585
Trust_E24,2013,5,11.44468806
Mavuya_B3a,2013,5,11.92482289
Salpine_G22,2013,5,11.84725661
Salpine_G33,2013,5,12.27868815
Salpine_F7,2013,5,11.74309729
Kwambo_F011A,2013,5,11.14920897
Nseleni_J006,2013,5,11.75548302
Terranera_B38,2013,5,12.30511687
South_Areas_B35b,2013,5,12.55701924
Kwambo_A017,2013,5,11.53179368
Teranera_C55,2013,5,12.54490867
Port_Durnford_B044,2013,5,11.72969252
Nyalazi_B032,2013,6,11.04898331
Palm_Ridge_C15a,2013,6,11.1015238
Futululu_E6a,2013,6,10.66613586
Mtubatuba_B003,2013,6,10.67497422
Trust_D13,2013,6,11.30345451
Trust_E23,2013,6,10.95405093
Trust_E24,2013,6,10.93610333
Mavuya_B3a,2013,6,11.38918165
Salpine_G22,2013,6,11.21710246
Salpine_G33,2013,6,11.75525943
Salpine_F7,2013,6,11.1094634
Kwambo_F011A,2013,6,10.64601474
Nseleni_J006,2013,6,11.22520523
Terranera_B38,2013,6,11.90748161
South_Areas_B35b,2013,6,12.12272692
Kwambo_A017,2013,6,10.98139384
Teranera_C55,2013,6,12.11557758
Port_Durnford_B044,2013,6,11.08543168
Nyalazi_B032,2013,7,10.89728386
Palm_Ridge_C15a,2013,7,10.96928991
Futululu_E6a,2013,7,10.49403144
Mtubatuba_B003,2013,7,10.51278864
Trust_D13,2013,7,11.1561678
Trust_E23,2013,7,10.80664159
Trust_E24,2013,7,10.78351288
Mavuya_B3a,2013,7,11.25540146
Salpine_G22,2013,7,11.08320426
Salpine_G33,2013,7,11.66669652
Salpine_F7,2013,7,10.981881
Kwambo_F011A,2013,7,10.46511814
Nseleni_J006,2013,7,11.05037388
Terranera_B38,2013,7,11.80381603
South_Areas_B35b,2013,7,12.00556936
Kwambo_A017,2013,7,10.81742769
Teranera_C55,2013,7,12.00393822
Port_Durnford_B044,2013,7,10.90343022
Nyalazi_B032,2013,8,13.717631
Palm_Ridge_C15a,2013,8,13.95035059
Futululu_E6a,2013,8,13.47189326
Mtubatuba_B003,2013,8,13.4970526
Trust_D13,2013,8,14.19471495
Trust_E23,2013,8,13.91031326
Trust_E24,2013,8,13.89519667
Mavuya_B3a,2013,8,14.38791435
Salpine_G22,2013,8,14.30749727
Salpine_G33,2013,8,14.42026255
Salpine_F7,2013,8,14.08221354
Kwambo_F011A,2013,8,14.04818136
Nseleni_J006,2013,8,14.44145161
Terranera_B38,2013,8,14.56554311
South_Areas_B35b,2013,8,14.68564152
Kwambo_A017,2013,8,13.90505109
Teranera_C55,2013,8,14.72640899
Port_Durnford_B044,2013,8,14.06767214
Nyalazi_B032,2013,9,13.82111984
Palm_Ridge_C15a,2013,9,14.03541986
Futululu_E6a,2013,9,13.59941967
Mtubatuba_B003,2013,9,13.66261746
Trust_D13,2013,9,14.25789742
Trust_E23,2013,9,14.08780977
Trust_E24,2013,9,14.04774594
Mavuya_B3a,2013,9,14.49720977
Salpine_G22,2013,9,14.43342495
Salpine_G33,2013,9,14.56312703
Salpine_F7,2013,9,14.20097493
Kwambo_F011A,2013,9,14.26415524
Nseleni_J006,2013,9,14.61646887
Terranera_B38,2013,9,14.69780954
South_Areas_B35b,2013,9,14.77717725
Kwambo_A017,2013,9,14.09497059
Teranera_C55,2013,9,14.84007278
Port_Durnford_B044,2013,9,14.25411293
Nyalazi_B032,2013,10,15.94052598
Palm_Ridge_C15a,2013,10,16.00899432
Futululu_E6a,2013,10,15.79729879
Mtubatuba_B003,2013,10,15.90123309
Trust_D13,2013,10,15.94944255
Trust_E23,2013,10,16.49123021
Trust_E24,2013,10,16.01178518
Mavuya_B3a,2013,10,16.19320675
Salpine_G22,2013,10,16.26434395
Salpine_G33,2013,10,16.90593594
Salpine_F7,2013,10,16.13312242
Kwambo_F011A,2013,10,16.84601324
Nseleni_J006,2013,10,16.40516863
Terranera_B38,2013,10,16.89998152
South_Areas_B35b,2013,10,16.45233297
Kwambo_A017,2013,10,16.89483663
Teranera_C55,2013,10,16.58970103
Port_Durnford_B044,2013,10,16.55840332
Nyalazi_B032,2013,11,17.54484049
Palm_Ridge_C15a,2013,11,17.7056023
Futululu_E6a,2013,11,17.71952117
Mtubatuba_B003,2013,11,17.86394646
Trust_D13,2013,11,17.74847505
Trust_E23,2013,11,18.1305073
Trust_E24,2013,11,17.96950537
Mavuya_B3a,2013,11,17.84659677
Salpine_G22,2013,11,17.97956325
Salpine_G33,2013,11,18.23827417
Salpine_F7,2013,11,17.74694645
Kwambo_F011A,2013,11,18.25603712
Nseleni_J006,2013,11,18.2984553
Terranera_B38,2013,11,18.26383867
South_Areas_B35b,2013,11,17.9391621
Kwambo_A017,2013,11,18.29550713
Teranera_C55,2013,11,18.04122554
Port_Durnford_B044,2013,11,18.33239484
Nyalazi_B032,2013,12,15.99180082
Palm_Ridge_C15a,2013,12,15.90162166
Futululu_E6a,2013,12,15.83131767
Mtubatuba_B003,2013,12,15.85992361
Trust_D13,2013,12,15.88967332
Trust_E23,2013,12,16.40307495
Trust_E24,2013,12,16.1055949
Mavuya_B3a,2013,12,16.18601799
Salpine_G22,2013,12,16.33910852
Salpine_G33,2013,12,16.9509882
Salpine_F7,2013,12,16.38642051
Kwambo_F011A,2013,12,17.29347243
Nseleni_J006,2013,12,16.38599793
Terranera_B38,2013,12,16.97177769
South_Areas_B35b,2013,12,16.50096937
Kwambo_A017,2013,12,17.09957021
Teranera_C55,2013,12,16.64222158
Port_Durnford_B044,2013,12,16.83350968
Nyalazi_B032,2014,1,20.82831452
Palm_Ridge_C15a,2014,1,20.80111349
Futululu_E6a,2014,1,20.82277247
Mtubatuba_B003,2014,1,20.80642878
Trust_D13,2014,1,21.04153274
Trust_E23,2014,1,20.88441298
Trust_E24,2014,1,20.88134878
Mavuya_B3a,2014,1,21.12079888
Salpine_G22,2014,1,21.33335109
Salpine_G33,2014,1,21.34427067
Salpine_F7,2014,1,21.25487771
Kwambo_F011A,2014,1,21.40832782
Nseleni_J006,2014,1,21.34582903
Terranera_B38,2014,1,21.37761144
South_Areas_B35b,2014,1,21.50345879
Kwambo_A017,2014,1,21.43303699
Teranera_C55,2014,1,21.61827047
Port_Durnford_B044,2014,1,21.48282087
Nyalazi_B032,2014,2,20.65096627
Palm_Ridge_C15a,2014,2,20.70805278
Futululu_E6a,2014,2,20.6592767
Mtubatuba_B003,2014,2,20.71899423
Trust_D13,2014,2,20.92155634
Trust_E23,2014,2,20.84146041
Trust_E24,2014,2,20.8213986
Mavuya_B3a,2014,2,20.95932115
Salpine_G22,2014,2,21.10961541
Salpine_G33,2014,2,21.25532087
Salpine_F7,2014,2,20.98265072
Kwambo_F011A,2014,2,21.28480393
Nseleni_J006,2014,2,21.19325801
Terranera_B38,2014,2,21.26722912
South_Areas_B35b,2014,2,21.26544655
Kwambo_A017,2014,2,21.28035889
Teranera_C55,2014,2,21.35782669
Port_Durnford_B044,2014,2,21.28906133
Nyalazi_B032,2014,3,14.26093981
Palm_Ridge_C15a,2014,3,14.60704616
Futululu_E6a,2014,3,14.13466173
Mtubatuba_B003,2014,3,14.19549858
Trust_D13,2014,3,14.58702459
Trust_E23,2014,3,14.63439454
Trust_E24,2014,3,14.54934258
Mavuya_B3a,2014,3,14.72607459
Salpine_G22,2014,3,14.64614683
Salpine_G33,2014,3,14.94182364
Salpine_F7,2014,3,14.50734111
Kwambo_F011A,2014,3,14.56682734
Nseleni_J006,2014,3,14.7656578
Terranera_B38,2014,3,14.95895445
South_Areas_B35b,2014,3,15.01248004
Kwambo_A017,2014,3,14.42803379
Teranera_C55,2014,3,14.99443753
Port_Durnford_B044,2014,3,14.59187417
Nyalazi_B032,2014,4,14.22432615
Palm_Ridge_C15a,2014,4,14.51878168
Futululu_E6a,2014,4,14.13948119
Mtubatuba_B003,2014,4,14.19676989
Trust_D13,2014,4,14.53184871
Trust_E23,2014,4,14.54404699
Trust_E24,2014,4,14.47271755
Mavuya_B3a,2014,4,14.60831487
Salpine_G22,2014,4,14.56063947
Salpine_G33,2014,4,14.78349076
Salpine_F7,2014,4,14.4304197
Kwambo_F011A,2014,4,14.47701092
Nseleni_J006,2014,4,14.66644329
Terranera_B38,2014,4,14.80457089
South_Areas_B35b,2014,4,14.83753933
Kwambo_A017,2014,4,14.38316052
Teranera_C55,2014,4,14.81662222
Port_Durnford_B044,2014,4,14.56882845
Nyalazi_B032,2014,5,11.63618442
Palm_Ridge_C15a,2014,5,12.04481917
Futululu_E6a,2014,5,11.15303841
Mtubatuba_B003,2014,5,11.22668617
Trust_D13,2014,5,12.06941527
Trust_E23,2014,5,11.57579543
Trust_E24,2014,5,11.62569026
Mavuya_B3a,2014,5,12.33503276
Salpine_G22,2014,5,12.17548302
Salpine_G33,2014,5,12.2599059
Salpine_F7,2014,5,11.71126313
Kwambo_F011A,2014,5,11.38296059
Nseleni_J006,2014,5,11.95902574
Terranera_B38,2014,5,12.33411667
South_Areas_B35b,2014,5,12.72196226
Kwambo_A017,2014,5,11.61740628
Teranera_C55,2014,5,12.76499184
Port_Durnford_B044,2014,5,11.94998193
Nyalazi_B032,2014,6,11.47841835
Palm_Ridge_C15a,2014,6,11.85069725
Futululu_E6a,2014,6,10.95201922
Mtubatuba_B003,2014,6,10.99677513
