Compt_ID,year,month,tmp_max
Trust_E23,2014,6,26.00987108
Trust_E24,2014,6,26.11075632
Mavuya_B3a,2014,6,26.16599978
Salpine_G22,2014,6,26.004147
Salpine_G33,2014,6,25.72623959
Salpine_F7,2014,6,25.91079323
Kwambo_F011A,2014,6,25.89239044
Nseleni_J006,2014,6,26.04730736
Terranera_B38,2014,6,25.89982619
South_Areas_B35b,2014,6,25.97123641
Kwambo_A017,2014,6,25.72518337
Teranera_C55,2014,6,25.95654655
Port_Durnford_B044,2014,6,25.75177552
Nyalazi_B032,2014,7,25.35332921
Palm_Ridge_C15a,2014,7,25.7575675
Futululu_E6a,2014,7,25.50726555
Mtubatuba_B003,2014,7,25.54563291
Trust_D13,2014,7,25.70067111
Trust_E23,2014,7,25.47199023
Trust_E24,2014,7,25.55165841
Mavuya_B3a,2014,7,25.72616353
Salpine_G22,2014,7,25.43702888
Salpine_G33,2014,7,25.30519575
Salpine_F7,2014,7,25.5358142
Kwambo_F011A,2014,7,25.42789243
Nseleni_J006,2014,7,25.46666833
Terranera_B38,2014,7,25.44722828
South_Areas_B35b,2014,7,25.49560677
Kwambo_A017,2014,7,25.29802106
Teranera_C55,2014,7,25.4752927
Port_Durnford_B044,2014,7,25.28512667
Nyalazi_B032,2014,8,25.99394407
Palm_Ridge_C15a,2014,8,26.46374567
Futululu_E6a,2014,8,26.21949752
Mtubatuba_B003,2014,8,26.27079966
Trust_D13,2014,8,26.37651638
Trust_E23,2014,8,26.16992968
Trust_E24,2014,8,26.27610551
Mavuya_B3a,2014,8,26.42440192
Salpine_G22,2014,8,25.8669882
Salpine_G33,2014,8,25.72383622
Salpine_F7,2014,8,26.27186329
Kwambo_F011A,2014,8,26.07938323
Nseleni_J006,2014,8,26.16474556
Terranera_B38,2014,8,26.10492215
South_Areas_B35b,2014,8,26.13773499
Kwambo_A017,2014,8,25.86102748
Teranera_C55,2014,8,26.0942402
Port_Durnford_B044,2014,8,25.97182914
Nyalazi_B032,2014,9,27.70881864
Palm_Ridge_C15a,2014,9,28.48944115
Futululu_E6a,2014,9,28.20031757
Mtubatuba_B003,2014,9,28.23963957
Trust_D13,2014,9,28.33583068
Trust_E23,2014,9,28.18600573
Trust_E24,2014,9,28.25270879
Mavuya_B3a,2014,9,28.48256437
Salpine_G22,2014,9,28.11265567
Salpine_G33,2014,9,27.76723109
Salpine_F7,2014,9,28.04082702
Kwambo_F011A,2014,9,27.79895243
Nseleni_J006,2014,9,28.28293563
Terranera_B38,2014,9,27.86542256
South_Areas_B35b,2014,9,28.03546725
Kwambo_A017,2014,9,27.69901391
Teranera_C55,2014,9,28.06899217
Port_Durnford_B044,2014,9,27.77809451
Nyalazi_B032,2014,10,25.32973936
Palm_Ridge_C15a,2014,10,25.94120519
Futululu_E6a,2014,10,25.50598018
Mtubatuba_B003,2014,10,25.55218926
Trust_D13,2014,10,25.64634517
Trust_E23,2014,10,25.53505629
Trust_E24,2014,10,25.56524994
Mavuya_B3a,2014,10,25.93288236
Salpine_G22,2014,10,25.52580026
Salpine_G33,2014,10,25.28392055
Salpine_F7,2014,10,25.63324808
Kwambo_F011A,2014,10,25.32185593
Nseleni_J006,2014,10,25.59568834
Terranera_B38,2014,10,25.31101122
South_Areas_B35b,2014,10,25.52717276
Kwambo_A017,2014,10,25.10271687
Teranera_C55,2014,10,25.54287277
Port_Durnford_B044,2014,10,25.23218751
Nyalazi_B032,2014,11,26.7722896
Palm_Ridge_C15a,2014,11,27.26070903
Futululu_E6a,2014,11,26.95474635
Mtubatuba_B003,2014,11,27.03579953
Trust_D13,2014,11,26.97728926
Trust_E23,2014,11,26.97980028
Trust_E24,2014,11,27.02182156
Mavuya_B3a,2014,11,27.24261333
Salpine_G22,2014,11,26.98807666
Salpine_G33,2014,11,26.73803821
Salpine_F7,2014,11,26.78594518
Kwambo_F011A,2014,11,26.4134507
Nseleni_J006,2014,11,26.93272548
Terranera_B38,2014,11,26.53396681
South_Areas_B35b,2014,11,26.77025216
Kwambo_A017,2014,11,26.29653003
Teranera_C55,2014,11,26.78138213
Port_Durnford_B044,2014,11,26.25125545
Nyalazi_B032,2014,12,29.84525509
Palm_Ridge_C15a,2014,12,30.78261757
Futululu_E6a,2014,12,29.97730338
Mtubatuba_B003,2014,12,29.98305484
Trust_D13,2014,12,29.99772662
Trust_E23,2014,12,29.59114402
Trust_E24,2014,12,29.93094186
Mavuya_B3a,2014,12,30.77413229
Salpine_G22,2014,12,30.15757867
Salpine_G33,2014,12,29.63020291
Salpine_F7,2014,12,30.62083161
Kwambo_F011A,2014,12,29.45668287
Nseleni_J006,2014,12,30.11015867
Terranera_B38,2014,12,30.01423997
South_Areas_B35b,2014,12,30.33046408
Kwambo_A017,2014,12,29.56113305
Teranera_C55,2014,12,30.34897941
Port_Durnford_B044,2014,12,29.91754732
Nyalazi_B032,2015,1,31.11222022
Palm_Ridge_C15a,2015,1,31.9977568
Futululu_E6a,2015,1,31.36658278
Mtubatuba_B003,2015,1,31.28921452
Trust_D13,2015,1,31.54798577
Trust_E23,2015,1,31.19907334
Trust_E24,2015,1,31.27749511
Mavuya_B3a,2015,1,31.13832749
Salpine_G22,2015,1,30.89805631
Salpine_G33,2015,1,30.65612679
Salpine_F7,2015,1,30.94395759
Kwambo_F011A,2015,1,30.14111922
Nseleni_J006,2015,1,30.78160283
Terranera_B38,2015,1,30.44784136
South_Areas_B35b,2015,1,30.70326878
Kwambo_A017,2015,1,30.04389036
Teranera_C55,2015,1,30.76179385
Port_Durnford_B044,2015,1,30.17639054
Nyalazi_B032,2015,2,30.88417642
Palm_Ridge_C15a,2015,2,31.76789609
Futululu_E6a,2015,2,31.16277854
Mtubatuba_B003,2015,2,31.05675138
Trust_D13,2015,2,31.35369754
Trust_E23,2015,2,30.92513604
Trust_E24,2015,2,31.03452676
Mavuya_B3a,2015,2,30.99807564
Salpine_G22,2015,2,30.73443176
Salpine_G33,2015,2,30.48105062
Salpine_F7,2015,2,30.75189031
Kwambo_F011A,2015,2,29.97582976
Nseleni_J006,2015,2,30.60457851
Terranera_B38,2015,2,30.28740963
South_Areas_B35b,2015,2,30.52645381
Kwambo_A017,2015,2,29.9050571
Teranera_C55,2015,2,30.60465319
Port_Durnford_B044,2015,2,29.94963334
Nyalazi_B032,2015,3,30.90965938
Palm_Ridge_C15a,2015,3,31.78561154
Futululu_E6a,2015,3,31.20011326
Mtubatuba_B003,2015,3,31.10053736
Trust_D13,2015,3,31.40935858
Trust_E23,2015,3,30.96966475
Trust_E24,2015,3,31.08391817
Mavuya_B3a,2015,3,31.09851174
Salpine_G22,2015,3,30.8455391
Salpine_G33,2015,3,30.5606004
Salpine_F7,2015,3,30.84434955
Kwambo_F011A,2015,3,30.04189967
Nseleni_J006,2015,3,30.71012874
Terranera_B38,2015,3,30.36713104
South_Areas_B35b,2015,3,30.62765628
Kwambo_A017,2015,3,29.97514061
Teranera_C55,2015,3,30.71611907
Port_Durnford_B044,2015,3,30.04001259
Nyalazi_B032,2015,4,28.10109683
Palm_Ridge_C15a,2015,4,28.41406459
Futululu_E6a,2015,4,28.22539802
Mtubatuba_B003,2015,4,28.2152642
Trust_D13,2015,4,28.18828596
Trust_E23,2015,4,28.4989746
Trust_E24,2015,4,28.52513074
Mavuya_B3a,2015,4,28.41013924
Salpine_G22,2015,4,28.23337967
Salpine_G33,2015,4,28.26793961
Salpine_F7,2015,4,28.16039676
Kwambo_F011A,2015,4,28.27916322
Nseleni_J006,2015,4,28.07039615
Terranera_B38,2015,4,28.01847218
South_Areas_B35b,2015,4,27.99615036
Kwambo_A017,2015,4,28.15083084
Teranera_C55,2015,4,28.02790837
Port_Durnford_B044,2015,4,27.83374212
Nyalazi_B032,2015,5,28.26497921
Palm_Ridge_C15a,2015,5,28.51633671
Futululu_E6a,2015,5,28.41414051
Mtubatuba_B003,2015,5,28.42826996
Trust_D13,2015,5,28.4259167
Trust_E23,2015,5,28.63604972
Trust_E24,2015,5,28.66699648
Mavuya_B3a,2015,5,28.52391977
Salpine_G22,2015,5,28.36595374
Salpine_G33,2015,5,28.37938375
Salpine_F7,2015,5,28.28084615
Kwambo_F011A,2015,5,28.43930965
Nseleni_J006,2015,5,28.27922589
Terranera_B38,2015,5,28.2498964
South_Areas_B35b,2015,5,28.18281391
Kwambo_A017,2015,5,28.35724795
Teranera_C55,2015,5,28.20844003
Port_Durnford_B044,2015,5,28.08642358
Nyalazi_B032,2015,6,25.47881348
Palm_Ridge_C15a,2015,6,25.9545753
Futululu_E6a,2015,6,25.66137031
Mtubatuba_B003,2015,6,25.8068287
Trust_D13,2015,6,25.88446341
Trust_E23,2015,6,25.95365988
Trust_E24,2015,6,25.98312058
Mavuya_B3a,2015,6,25.77022378
Salpine_G22,2015,6,25.69335871
Salpine_G33,2015,6,25.83171876
Salpine_F7,2015,6,25.32795403
Kwambo_F011A,2015,6,25.89212654
Nseleni_J006,2015,6,25.83002557
Terranera_B38,2015,6,25.89001238
South_Areas_B35b,2015,6,25.73798178
Kwambo_A017,2015,6,25.62809089
Teranera_C55,2015,6,25.90089961
Port_Durnford_B044,2015,6,25.40958429
Nyalazi_B032,2015,7,24.91554467
Palm_Ridge_C15a,2015,7,25.46537007
Futululu_E6a,2015,7,25.07446176
Mtubatuba_B003,2015,7,25.1980535
Trust_D13,2015,7,25.41470751
Trust_E23,2015,7,25.33113322
Trust_E24,2015,7,25.35169404
Mavuya_B3a,2015,7,25.21113286
Salpine_G22,2015,7,25.05500379
Salpine_G33,2015,7,25.08345953
Salpine_F7,2015,7,24.76374092
Kwambo_F011A,2015,7,25.12935856
Nseleni_J006,2015,7,25.1324371
Terranera_B38,2015,7,25.08994717
South_Areas_B35b,2015,7,25.07693219
Kwambo_A017,2015,7,24.84122363
Teranera_C55,2015,7,25.15772472
Port_Durnford_B044,2015,7,24.57136585
Nyalazi_B032,2015,8,26.41022582
Palm_Ridge_C15a,2015,8,27.09477944
Futululu_E6a,2015,8,26.79427867
Mtubatuba_B003,2015,8,27.07150273
Trust_D13,2015,8,26.99170739
Trust_E23,2015,8,26.96255255
Trust_E24,2015,8,27.08680121
Mavuya_B3a,2015,8,26.72912193
Salpine_G22,2015,8,26.477441
Salpine_G33,2015,8,26.45450512
Salpine_F7,2015,8,26.15254368
Kwambo_F011A,2015,8,26.70405561
Nseleni_J006,2015,8,26.83698984
Terranera_B38,2015,8,26.69399981
South_Areas_B35b,2015,8,26.55831445
Kwambo_A017,2015,8,26.21620586
Teranera_C55,2015,8,26.55782767
Port_Durnford_B044,2015,8,26.01823137
Nyalazi_B032,2015,9,26.50347476
Palm_Ridge_C15a,2015,9,27.21859593
Futululu_E6a,2015,9,26.90898223
Mtubatuba_B003,2015,9,27.17626977
Trust_D13,2015,9,27.07737288
Trust_E23,2015,9,27.07365552
Trust_E24,2015,9,27.19743913
Mavuya_B3a,2015,9,26.79276784
Salpine_G22,2015,9,26.53444346
Salpine_G33,2015,9,26.53442135
Salpine_F7,2015,9,26.20622216
Kwambo_F011A,2015,9,26.73656884
Nseleni_J006,2015,9,26.88156491
Terranera_B38,2015,9,26.73521217
South_Areas_B35b,2015,9,26.60220443
Kwambo_A017,2015,9,26.22370565
Teranera_C55,2015,9,26.59639318
Port_Durnford_B044,2015,9,25.99614692
Nyalazi_B032,2015,10,28.95145283
Palm_Ridge_C15a,2015,10,29.49312095
Futululu_E6a,2015,10,29.40216
Mtubatuba_B003,2015,10,29.57858045
Trust_D13,2015,10,29.60142336
Trust_E23,2015,10,28.78662567
Trust_E24,2015,10,29.08259993
Mavuya_B3a,2015,10,28.93399541
Salpine_G22,2015,10,29.01939822
Salpine_G33,2015,10,28.43268314
Salpine_F7,2015,10,28.66984744
Kwambo_F011A,2015,10,28.4964806
Nseleni_J006,2015,10,29.18175643
Terranera_B38,2015,10,28.75651028
South_Areas_B35b,2015,10,29.15109649
Kwambo_A017,2015,10,28.18570959
Teranera_C55,2015,10,29.12797575
Port_Durnford_B044,2015,10,28.55600796
Nyalazi_B032,2015,11,28.87403537
Palm_Ridge_C15a,2015,11,29.40995548
Futululu_E6a,2015,11,29.277725
Mtubatuba_B003,2015,11,29.45641473
Trust_D13,2015,11,29.50037959
Trust_E23,2015,11,28.70388302
Trust_E24,2015,11,28.95132837
Mavuya_B3a,2015,11,28.83932184
Salpine_G22,2015,11,28.88979836
Salpine_G33,2015,11,28.37678115
Salpine_F7,2015,11,28.62101622
Kwambo_F011A,2015,11,28.4596751
Nseleni_J006,2015,11,29.04283757
Terranera_B38,2015,11,28.65389444
South_Areas_B35b,2015,11,29.03750837
Kwambo_A017,2015,11,28.13621696
Teranera_C55,2015,11,29.01836941
Port_Durnford_B044,2015,11,28.46044542
Nyalazi_B032,2015,12,30.71456471
Palm_Ridge_C15a,2015,12,31.04975424
Futululu_E6a,2015,12,31.08299241
Mtubatuba_B003,2015,12,31.19799014
Trust_D13,2015,12,31.22506478
Trust_E23,2015,12,30.89874983
Trust_E24,2015,12,30.97968476
Mavuya_B3a,2015,12,30.68826458
Salpine_G22,2015,12,30.90928596
Salpine_G33,2015,12,30.66349424
Salpine_F7,2015,12,30.54784839
Kwambo_F011A,2015,12,30.48641447
Nseleni_J006,2015,12,30.91945068
Terranera_B38,2015,12,30.68487498
South_Areas_B35b,2015,12,30.85753729
Kwambo_A017,2015,12,30.31892186
Teranera_C55,2015,12,30.88256041
Port_Durnford_B044,2015,12,30.30709578
Nyalazi_B032,2016,1,31.02405872
Palm_Ridge_C15a,2016,1,29.31132913
Futululu_E6a,2016,1,31.62431665
Mtubatuba_B003,2016,1,31.65909016
Trust_D13,2016,1,31.34188476
Trust_E23,2016,1,31.50137141
Trust_E24,2016,1,31.55394763
Mavuya_B3a,2016,1,27.28200041
Salpine_G22,2016,1,31.02187081
Salpine_G33,2016,1,30.88444074
Salpine_F7,2016,1,30.89842961
Kwambo_F011A,2016,1,30.49153677
Nseleni_J006,2016,1,31.24328235
Terranera_B38,2016,1,30.91225777
South_Areas_B35b,2016,1,30.97748932
Kwambo_A017,2016,1,30.68439331
Teranera_C55,2016,1,31.05232571
Port_Durnford_B044,2016,1,30.74518764
Nyalazi_B032,2016,2,31.05337692
Palm_Ridge_C15a,2016,2,29.29493778
Futululu_E6a,2016,2,31.67326477
Mtubatuba_B003,2016,2,31.70266851
Trust_D13,2016,2,31.31585207
Trust_E23,2016,2,31.51427192
Trust_E24,2016,2,31.57650102
Mavuya_B3a,2016,2,27.25095151
Salpine_G22,2016,2,31.05000074
Salpine_G33,2016,2,30.89825772
Salpine_F7,2016,2,30.87636813
Kwambo_F011A,2016,2,30.52188188
Nseleni_J006,2016,2,31.3096537
Terranera_B38,2016,2,30.93622836
South_Areas_B35b,2016,2,30.99780982
Kwambo_A017,2016,2,30.71961905
Teranera_C55,2016,2,31.07479674
Port_Durnford_B044,2016,2,30.78845629
Nyalazi_B032,2016,3,30.71313984
Palm_Ridge_C15a,2016,3,28.95362935
Futululu_E6a,2016,3,31.16514425
Mtubatuba_B003,2016,3,31.1930598
Trust_D13,2016,3,30.82890055
Trust_E23,2016,3,31.11998288
Trust_E24,2016,3,31.14345505
Mavuya_B3a,2016,3,27.03261806
Salpine_G22,2016,3,30.64961945
Salpine_G33,2016,3,30.67778208
Salpine_F7,2016,3,30.49347339
Kwambo_F011A,2016,3,30.26266108
Nseleni_J006,2016,3,30.86189944
Terranera_B38,2016,3,30.6381139
South_Areas_B35b,2016,3,30.62846225
Kwambo_A017,2016,3,30.44139558
Teranera_C55,2016,3,30.685543
Port_Durnford_B044,2016,3,30.40869193
Nyalazi_B032,2016,4,30.28299993
Palm_Ridge_C15a,2016,4,28.64767795
Futululu_E6a,2016,4,30.76307401
Mtubatuba_B003,2016,4,30.79495805
Trust_D13,2016,4,30.51364766
Trust_E23,2016,4,30.72915842
Trust_E24,2016,4,30.74581508
Mavuya_B3a,2016,4,26.55076397
Salpine_G22,2016,4,30.18531566
Salpine_G33,2016,4,30.1610473
Salpine_F7,2016,4,29.96034932
Kwambo_F011A,2016,4,29.90687901
Nseleni_J006,2016,4,30.39279622
Terranera_B38,2016,4,30.11509046
South_Areas_B35b,2016,4,30.10995117
Kwambo_A017,2016,4,29.94449881
Teranera_C55,2016,4,30.14191428
Port_Durnford_B044,2016,4,29.86403402
Nyalazi_B032,2016,5,26.01836133
Palm_Ridge_C15a,2016,5,25.39216718
Futululu_E6a,2016,5,26.03239314
Mtubatuba_B003,2016,5,26.02727218
Trust_D13,2016,5,25.94592884
Trust_E23,2016,5,26.01333751
Trust_E24,2016,5,25.90558945
Mavuya_B3a,2016,5,17.68801906
Salpine_G22,2016,5,25.92842638
Salpine_G33,2016,5,25.90508232
Salpine_F7,2016,5,25.35097934
Kwambo_F011A,2016,5,25.73168188
Nseleni_J006,2016,5,25.97906567
Terranera_B38,2016,5,25.70539287
South_Areas_B35b,2016,5,25.7593156
Kwambo_A017,2016,5,25.65832271
Teranera_C55,2016,5,25.7395108
Port_Durnford_B044,2016,5,25.53327888
Nyalazi_B032,2016,6,25.45435146
Palm_Ridge_C15a,2016,6,24.80518642
Futululu_E6a,2016,6,25.38975113
Mtubatuba_B003,2016,6,25.42010714
Trust_D13,2016,6,25.1471204
Trust_E23,2016,6,25.39333618
Trust_E24,2016,6,25.27667191
Mavuya_B3a,2016,6,17.2440747
Salpine_G22,2016,6,25.11968925
Salpine_G33,2016,6,25.27675873
Salpine_F7,2016,6,24.62945431
Kwambo_F011A,2016,6,25.07046972
Nseleni_J006,2016,6,25.25678438
Terranera_B38,2016,6,25.04624304
South_Areas_B35b,2016,6,25.00306347
Kwambo_A017,2016,6,24.94379375
Teranera_C55,2016,6,25.00060765
Port_Durnford_B044,2016,6,24.70876881
Nyalazi_B032,2016,7,24.70550376
Palm_Ridge_C15a,2016,7,24.09470012
Futululu_E6a,2016,7,24.46474997
Mtubatuba_B003,2016,7,24.3960944
Trust_D13,2016,7,23.96437471
Trust_E23,2016,7,24.11289908
Trust_E24,2016,7,23.9209766
Mavuya_B3a,2016,7,16.84053372
Salpine_G22,2016,7,24.10740331
Salpine_G33,2016,7,24.25357918
Salpine_F7,2016,7,23.76288661
Kwambo_F011A,2016,7,23.82022333
Nseleni_J006,2016,7,23.94692261
Terranera_B38,2016,7,23.7850574
South_Areas_B35b,2016,7,23.81831804
Kwambo_A017,2016,7,23.65816712
Teranera_C55,2016,7,23.82611632
Port_Durnford_B044,2016,7,23.37658459
Nyalazi_B032,2016,8,25.98651132
Palm_Ridge_C15a,2016,8,25.55868935
Futululu_E6a,2016,8,26.09002221
Mtubatuba_B003,2016,8,25.87947066
Trust_D13,2016,8,25.81077967
Trust_E23,2016,8,25.64636895
Trust_E24,2016,8,25.58056168
Mavuya_B3a,2016,8,17.46718315
Salpine_G22,2016,8,25.70946104
Salpine_G33,2016,8,25.49172688
Salpine_F7,2016,8,25.36844572
Kwambo_F011A,2016,8,25.22431545
Nseleni_J006,2016,8,25.97032271
Terranera_B38,2016,8,25.46791842
South_Areas_B35b,2016,8,25.80940814
Kwambo_A017,2016,8,25.13595356
Teranera_C55,2016,8,25.70472964
Port_Durnford_B044,2016,8,24.9700255
Nyalazi_B032,2016,9,26.43589416
Palm_Ridge_C15a,2016,9,26.0011486
Futululu_E6a,2016,9,26.49981172
Mtubatuba_B003,2016,9,26.16022054
Trust_D13,2016,9,26.00001989
Trust_E23,2016,9,25.8564223
Trust_E24,2016,9,25.80760679
Mavuya_B3a,2016,9,18.04514612
Salpine_G22,2016,9,25.92339666
Salpine_G33,2016,9,25.6661289
Salpine_F7,2016,9,25.64244016
Kwambo_F011A,2016,9,25.44540925
Nseleni_J006,2016,9,26.13146025
Terranera_B38,2016,9,25.65163948
South_Areas_B35b,2016,9,25.99814003
Kwambo_A017,2016,9,25.38870685
Teranera_C55,2016,9,25.93333616
Port_Durnford_B044,2016,9,25.13705129
Nyalazi_B032,2016,10,26.53563517
Palm_Ridge_C15a,2016,10,26.03654407
Futululu_E6a,2016,10,26.53383954
Mtubatuba_B003,2016,10,26.1619029
Trust_D13,2016,10,25.95113223
Trust_E23,2016,10,25.85508209
Trust_E24,2016,10,25.79681028
Mavuya_B3a,2016,10,18.05740058
Salpine_G22,2016,10,25.86035715
Salpine_G33,2016,10,25.65617635
Salpine_F7,2016,10,25.63829786
Kwambo_F011A,2016,10,25.4325892
Nseleni_J006,2016,10,26.045919
Terranera_B38,2016,10,25.6299315
South_Areas_B35b,2016,10,25.9287949
Kwambo_A017,2016,10,25.40277823
Teranera_C55,2016,10,25.89102467
Port_Durnford_B044,2016,10,25.10371671
Nyalazi_B032,2016,11,27.86421021
Palm_Ridge_C15a,2016,11,27.37306775
Futululu_E6a,2016,11,27.90807696
Mtubatuba_B003,2016,11,27.62249802
Trust_D13,2016,11,27.22792739
Trust_E23,2016,11,27.32261844
Trust_E24,2016,11,27.28429776
Mavuya_B3a,2016,11,18.73379276
Salpine_G22,2016,11,27.09040053
Salpine_G33,2016,11,27.14830126
Salpine_F7,2016,11,26.8610679
Kwambo_F011A,2016,11,26.92706122
Nseleni_J006,2016,11,27.25355783
Terranera_B38,2016,11,27.07160631
South_Areas_B35b,2016,11,27.16294429
Kwambo_A017,2016,11,26.80102121
Teranera_C55,2016,11,27.10137194
Port_Durnford_B044,2016,11,26.61678721
Nyalazi_B032,2016,12,30.50874033
Palm_Ridge_C15a,2016,12,30.35326761
Futululu_E6a,2016,12,30.97714931
Mtubatuba_B003,2016,12,31.05466753
Trust_D13,2016,12,30.56745969
Trust_E23,2016,12,30.74495514
Trust_E24,2016,12,30.82659574
Mavuya_B3a,2016,12,25.99421326
Salpine_G22,2016,12,30.39233633
Salpine_G33,2016,12,30.38436612
Salpine_F7,2016,12,30.34532485
Kwambo_F011A,2016,12,30.60643777
Nseleni_J006,2016,12,30.62214777
Terranera_B38,2016,12,30.47619123
South_Areas_B35b,2016,12,30.41020591
Kwambo_A017,2016,12,30.18141543
Teranera_C55,2016,12,30.33491969
Port_Durnford_B044,2016,12,30.42373612
Nyalazi_B032,2017,1,30.2713067
Palm_Ridge_C15a,2017,1,30.65325571
Futululu_E6a,2017,1,30.75216019
Mtubatuba_B003,2017,1,30.57698533
Trust_D13,2017,1,30.06700985
Trust_E23,2017,1,30.25735631
Trust_E24,2017,1,30.20057469
Mavuya_B3a,2017,1,30.09491799
Salpine_G22,2017,1,30.20090298
Salpine_G33,2017,1,30.20711521
Salpine_F7,2017,1,29.99584693
Kwambo_F011A,2017,1,30.02772145
Nseleni_J006,2017,1,30.28245453
Terranera_B38,2017,1,30.12527706
South_Areas_B35b,2017,1,30.15742353
Kwambo_A017,2017,1,29.86629413
Teranera_C55,2017,1,30.08739732
Port_Durnford_B044,2017,1,29.97842061
Nyalazi_B032,2017,2,30.37506562
Palm_Ridge_C15a,2017,2,30.72803557
Futululu_E6a,2017,2,30.86107394
Mtubatuba_B003,2017,2,30.70243887
Trust_D13,2017,2,30.14614183
Trust_E23,2017,2,30.35906161
Trust_E24,2017,2,30.31338487
Mavuya_B3a,2017,2,30.19426969
Salpine_G22,2017,2,30.3361949
Salpine_G33,2017,2,30.34907108
Salpine_F7,2017,2,30.07728927
Kwambo_F011A,2017,2,30.12014152
Nseleni_J006,2017,2,30.40274159
Terranera_B38,2017,2,30.24938285
South_Areas_B35b,2017,2,30.2833994
Kwambo_A017,2017,2,29.99163819
Teranera_C55,2017,2,30.2249766
Port_Durnford_B044,2017,2,30.0702674
Nyalazi_B032,2017,3,30.36624548
Palm_Ridge_C15a,2017,3,30.70455257
Futululu_E6a,2017,3,30.82559636
Mtubatuba_B003,2017,3,30.67593467
Trust_D13,2017,3,30.15435457
Trust_E23,2017,3,30.3478501
Trust_E24,2017,3,30.31030439
Mavuya_B3a,2017,3,30.19785848
Salpine_G22,2017,3,30.33469086
Salpine_G33,2017,3,30.33054175
Salpine_F7,2017,3,30.08236633
Kwambo_F011A,2017,3,30.1292962
Nseleni_J006,2017,3,30.42356147
Terranera_B38,2017,3,30.25675738
South_Areas_B35b,2017,3,30.29281929
Kwambo_A017,2017,3,30.00052437
Teranera_C55,2017,3,30.22418722
Port_Durnford_B044,2017,3,30.08294699
Nyalazi_B032,2017,4,28.45672164
Palm_Ridge_C15a,2017,4,28.45843743
Futululu_E6a,2017,4,28.61278042
Mtubatuba_B003,2017,4,28.59599316
Trust_D13,2017,4,28.22750385
Trust_E23,2017,4,28.3906695
Trust_E24,2017,4,28.26281697
Mavuya_B3a,2017,4,28.1117079
Salpine_G22,2017,4,28.25330701
Salpine_G33,2017,4,28.13565352
Salpine_F7,2017,4,27.94584188
Kwambo_F011A,2017,4,28.30106677
Nseleni_J006,2017,4,28.1785481
Terranera_B38,2017,4,27.85200208
South_Areas_B35b,2017,4,27.93967411
Kwambo_A017,2017,4,28.02808132
Teranera_C55,2017,4,27.99219918
Port_Durnford_B044,2017,4,27.82051763
Nyalazi_B032,2017,5,27.17589781
Palm_Ridge_C15a,2017,5,27.16566103
Futululu_E6a,2017,5,27.36761321
Mtubatuba_B003,2017,5,27.3501591
Trust_D13,2017,5,27.16952524
Trust_E23,2017,5,27.06047238
Trust_E24,2017,5,27.08691465
Mavuya_B3a,2017,5,26.90519594
Salpine_G22,2017,5,27.0861778
Salpine_G33,2017,5,26.77663247
Salpine_F7,2017,5,26.8392591
Kwambo_F011A,2017,5,27.0320515
Nseleni_J006,2017,5,27.0879688
Terranera_B38,2017,5,26.82419185
South_Areas_B35b,2017,5,26.88241249
Kwambo_A017,2017,5,27.28188912
Teranera_C55,2017,5,26.92221731
Port_Durnford_B044,2017,5,27.3104652
Nyalazi_B032,2017,6,25.50250026
Palm_Ridge_C15a,2017,6,25.75538669
Futululu_E6a,2017,6,25.73687139
Mtubatuba_B003,2017,6,25.560232
Trust_D13,2017,6,25.39675738
Trust_E23,2017,6,25.39853376
Trust_E24,2017,6,25.33254312
Mavuya_B3a,2017,6,25.16214346
Salpine_G22,2017,6,24.9338251
Salpine_G33,2017,6,24.97912608
Salpine_F7,2017,6,24.98605978
Kwambo_F011A,2017,6,25.43301277
Nseleni_J006,2017,6,25.29026734
Terranera_B38,2017,6,25.07208588
South_Areas_B35b,2017,6,25.03836584
Kwambo_A017,2017,6,24.83996241
Teranera_C55,2017,6,24.81622058
Port_Durnford_B044,2017,6,24.74107807
Nyalazi_B032,2017,7,25.46242925
Palm_Ridge_C15a,2017,7,25.70218801
Futululu_E6a,2017,7,25.67972445
Mtubatuba_B003,2017,7,25.5081771
Trust_D13,2017,7,25.3443366
Trust_E23,2017,7,25.34352147
Trust_E24,2017,7,25.27228298
Mavuya_B3a,2017,7,25.12783724
Salpine_G22,2017,7,24.90109625
Salpine_G33,2017,7,24.92710739
Salpine_F7,2017,7,24.93742922
Kwambo_F011A,2017,7,25.31673376
Nseleni_J006,2017,7,25.22818758
Terranera_B38,2017,7,24.97514588
South_Areas_B35b,2017,7,24.96775956
Kwambo_A017,2017,7,24.76806772
Teranera_C55,2017,7,24.75916009
Port_Durnford_B044,2017,7,24.6382813
Nyalazi_B032,2017,8,25.45084406
Palm_Ridge_C15a,2017,8,25.70137919
Futululu_E6a,2017,8,25.69737414
Mtubatuba_B003,2017,8,25.54147379
Trust_D13,2017,8,25.34874341
Trust_E23,2017,8,25.37800553
Trust_E24,2017,8,25.2961209
Mavuya_B3a,2017,8,25.12320549
Salpine_G22,2017,8,24.88911646
Salpine_G33,2017,8,24.93308631
Salpine_F7,2017,8,24.92536448
Kwambo_F011A,2017,8,25.33131171
Nseleni_J006,2017,8,25.23134379
Terranera_B38,2017,8,24.98678082
South_Areas_B35b,2017,8,24.96647138
Kwambo_A017,2017,8,24.7808152
Teranera_C55,2017,8,24.76130249
Port_Durnford_B044,2017,8,24.66429089
