Compt_ID,year,month,tmp_min
Kwambo_F011A,2014,5,14.28508278
Nseleni_J006,2014,5,14.63748359
Terranera_B38,2014,5,14.78739369
South_Areas_B35b,2014,5,14.58517142
Kwambo_A017,2014,5,14.72828736
Teranera_C55,2014,5,14.58596756
Port_Durnford_B044,2014,5,14.77067171
Nyalazi_B032,2014,6,11.545194
Palm_Ridge_C15a,2014,6,11.08280024
Futululu_E6a,2014,6,11.78304081
Mtubatuba_B003,2014,6,11.78980637
Trust_D13,2014,6,11.41905718
Trust_E23,2014,6,11.68347724
Trust_E24,2014,6,11.73950793
Mavuya_B3a,2014,6,10.92246293
Salpine_G22,2014,6,11.62638886
Salpine_G33,2014,6,11.22041407
Salpine_F7,2014,6,11.00466468
Kwambo_F011A,2014,6,11.50455509
Nseleni_J006,2014,6,11.96285545
Terranera_B38,2014,6,11.60727822
South_Areas_B35b,2014,6,11.55119871
Kwambo_A017,2014,6,12.00873591
Teranera_C55,2014,6,11.61846544
Port_Durnford_B044,2014,6,11.99930998
Nyalazi_B032,2014,7,11.4710506
Palm_Ridge_C15a,2014,7,10.99749086
Futululu_E6a,2014,7,11.61625998
Mtubatuba_B003,2014,7,11.70429009
Trust_D13,2014,7,11.26073918
Trust_E23,2014,7,11.57446662
Trust_E24,2014,7,11.60453215
Mavuya_B3a,2014,7,10.82533127
Salpine_G22,2014,7,11.42128738
Salpine_G33,2014,7,11.09190573
Salpine_F7,2014,7,10.89259925
Kwambo_F011A,2014,7,11.26734834
Nseleni_J006,2014,7,11.56176027
Terranera_B38,2014,7,11.29934822
South_Areas_B35b,2014,7,11.24829765
Kwambo_A017,2014,7,11.77830032
Teranera_C55,2014,7,11.29017161
Port_Durnford_B044,2014,7,11.68562088
Nyalazi_B032,2014,8,13.44408086
Palm_Ridge_C15a,2014,8,13.40515778
Futululu_E6a,2014,8,13.76843227
Mtubatuba_B003,2014,8,13.77984162
Trust_D13,2014,8,13.44040641
Trust_E23,2014,8,13.78759977
Trust_E24,2014,8,13.84254995
Mavuya_B3a,2014,8,13.40548191
Salpine_G22,2014,8,13.55869688
Salpine_G33,2014,8,13.62653672
Salpine_F7,2014,8,13.44550079
Kwambo_F011A,2014,8,13.92243766
Nseleni_J006,2014,8,13.75454038
Terranera_B38,2014,8,13.95367854
South_Areas_B35b,2014,8,13.65553069
Kwambo_A017,2014,8,13.94079516
Teranera_C55,2014,8,13.60268453
Port_Durnford_B044,2014,8,13.90369121
Nyalazi_B032,2014,9,15.27479606
Palm_Ridge_C15a,2014,9,14.42707253
Futululu_E6a,2014,9,15.31690723
Mtubatuba_B003,2014,9,15.34592203
Trust_D13,2014,9,14.65825893
Trust_E23,2014,9,15.30593727
Trust_E24,2014,9,15.30275005
Mavuya_B3a,2014,9,14.62932381
Salpine_G22,2014,9,15.31847035
Salpine_G33,2014,9,15.22480248
Salpine_F7,2014,9,14.67491764
Kwambo_F011A,2014,9,15.21433996
Nseleni_J006,2014,9,15.44363919
Terranera_B38,2014,9,15.2677333
South_Areas_B35b,2014,9,15.25147472
Kwambo_A017,2014,9,15.66963231
Teranera_C55,2014,9,15.46024277
Port_Durnford_B044,2014,9,15.5618003
Nyalazi_B032,2014,10,15.37829081
Palm_Ridge_C15a,2014,10,14.81643667
Futululu_E6a,2014,10,15.47379756
Mtubatuba_B003,2014,10,15.48060115
Trust_D13,2014,10,15.00251928
Trust_E23,2014,10,15.42168911
Trust_E24,2014,10,15.42330725
Mavuya_B3a,2014,10,14.93679423
Salpine_G22,2014,10,15.44370815
Salpine_G33,2014,10,15.31585381
Salpine_F7,2014,10,15.01820951
Kwambo_F011A,2014,10,15.4037422
Nseleni_J006,2014,10,15.56014013
Terranera_B38,2014,10,15.40938245
South_Areas_B35b,2014,10,15.45830921
Kwambo_A017,2014,10,15.79056886
Teranera_C55,2014,10,15.63506303
Port_Durnford_B044,2014,10,15.82585914
Nyalazi_B032,2014,11,17.84757088
Palm_Ridge_C15a,2014,11,16.66818665
Futululu_E6a,2014,11,18.00835764
Mtubatuba_B003,2014,11,17.99631284
Trust_D13,2014,11,17.97491152
Trust_E23,2014,11,18.14205639
Trust_E24,2014,11,18.18327305
Mavuya_B3a,2014,11,16.78615484
Salpine_G22,2014,11,18.22997117
Salpine_G33,2014,11,18.15327174
Salpine_F7,2014,11,16.68908736
Kwambo_F011A,2014,11,17.8251661
Nseleni_J006,2014,11,18.31118637
Terranera_B38,2014,11,18.31236434
South_Areas_B35b,2014,11,18.35276414
Kwambo_A017,2014,11,18.05771231
Teranera_C55,2014,11,18.40788724
Port_Durnford_B044,2014,11,18.01631826
Nyalazi_B032,2014,12,19.53055748
Palm_Ridge_C15a,2014,12,19.25227809
Futululu_E6a,2014,12,19.52414898
Mtubatuba_B003,2014,12,19.60076089
Trust_D13,2014,12,19.32778355
Trust_E23,2014,12,19.42997862
Trust_E24,2014,12,19.47925968
Mavuya_B3a,2014,12,19.5469436
Salpine_G22,2014,12,19.67941688
Salpine_G33,2014,12,19.51910091
Salpine_F7,2014,12,19.35424194
Kwambo_F011A,2014,12,19.15461192
Nseleni_J006,2014,12,19.72418237
Terranera_B38,2014,12,19.47870303
South_Areas_B35b,2014,12,19.6638462
Kwambo_A017,2014,12,19.45903352
Teranera_C55,2014,12,19.78806939
Port_Durnford_B044,2014,12,19.49323043
Nyalazi_B032,2015,1,20.73464115
Palm_Ridge_C15a,2015,1,20.74333915
Futululu_E6a,2015,1,20.69865424
Mtubatuba_B003,2015,1,20.84008636
Trust_D13,2015,1,20.70677686
Trust_E23,2015,1,20.85581434
Trust_E24,2015,1,20.84914943
Mavuya_B3a,2015,1,20.82795191
Salpine_G22,2015,1,21.05178528
Salpine_G33,2015,1,21.06012371
Salpine_F7,2015,1,20.48204758
Kwambo_F011A,2015,1,20.97264241
Nseleni_J006,2015,1,20.91781374
Terranera_B38,2015,1,21.07923534
South_Areas_B35b,2015,1,21.01839607
Kwambo_A017,2015,1,20.77452924
Teranera_C55,2015,1,21.12098677
Port_Durnford_B044,2015,1,21.08387819
Nyalazi_B032,2015,2,20.09014512
Palm_Ridge_C15a,2015,2,20.17974671
Futululu_E6a,2015,2,20.13201027
Mtubatuba_B003,2015,2,20.21823846
Trust_D13,2015,2,20.10327486
Trust_E23,2015,2,20.23415803
Trust_E24,2015,2,20.22825445
Mavuya_B3a,2015,2,20.21064223
Salpine_G22,2015,2,20.3157086
Salpine_G33,2015,2,20.37458803
Salpine_F7,2015,2,19.95038834
Kwambo_F011A,2015,2,20.38993482
Nseleni_J006,2015,2,20.2689626
Terranera_B38,2015,2,20.44192853
South_Areas_B35b,2015,2,20.34943689
Kwambo_A017,2015,2,20.10487856
Teranera_C55,2015,2,20.43175349
Port_Durnford_B044,2015,2,20.45101065
Nyalazi_B032,2015,3,20.23965659
Palm_Ridge_C15a,2015,3,20.37488417
Futululu_E6a,2015,3,20.31736458
Mtubatuba_B003,2015,3,20.42949372
Trust_D13,2015,3,20.35038022
Trust_E23,2015,3,20.4597348
Trust_E24,2015,3,20.45358927
Mavuya_B3a,2015,3,20.37527549
Salpine_G22,2015,3,20.41336021
Salpine_G33,2015,3,20.48496703
Salpine_F7,2015,3,19.98720073
Kwambo_F011A,2015,3,20.51684024
Nseleni_J006,2015,3,20.46131957
Terranera_B38,2015,3,20.5613525
South_Areas_B35b,2015,3,20.4672441
Kwambo_A017,2015,3,20.12509683
Teranera_C55,2015,3,20.52244508
Port_Durnford_B044,2015,3,20.50822587
Nyalazi_B032,2015,4,17.44548442
Palm_Ridge_C15a,2015,4,17.37550451
Futululu_E6a,2015,4,17.42483908
Mtubatuba_B003,2015,4,17.57737864
Trust_D13,2015,4,17.35229878
Trust_E23,2015,4,17.52348011
Trust_E24,2015,4,17.60711962
Mavuya_B3a,2015,4,17.32017059
Salpine_G22,2015,4,17.63496805
Salpine_G33,2015,4,17.56895752
Salpine_F7,2015,4,17.0852067
Kwambo_F011A,2015,4,17.44347829
Nseleni_J006,2015,4,17.52714664
Terranera_B38,2015,4,17.63665673
South_Areas_B35b,2015,4,17.46961056
Kwambo_A017,2015,4,17.45964236
Teranera_C55,2015,4,17.49038034
Port_Durnford_B044,2015,4,17.40421455
Nyalazi_B032,2015,5,15.96015277
Palm_Ridge_C15a,2015,5,15.83192524
Futululu_E6a,2015,5,16.09549497
Mtubatuba_B003,2015,5,16.17529567
Trust_D13,2015,5,15.62741899
Trust_E23,2015,5,16.271943
Trust_E24,2015,5,16.36022341
Mavuya_B3a,2015,5,15.82013652
Salpine_G22,2015,5,16.00023027
Salpine_G33,2015,5,16.30579235
Salpine_F7,2015,5,15.84314147
Kwambo_F011A,2015,5,15.90511875
Nseleni_J006,2015,5,16.22405807
Terranera_B38,2015,5,16.40486475
South_Areas_B35b,2015,5,15.95784447
Kwambo_A017,2015,5,16.30533364
Teranera_C55,2015,5,15.97319629
Port_Durnford_B044,2015,5,16.05482043
Nyalazi_B032,2015,6,12.31500488
Palm_Ridge_C15a,2015,6,11.77954397
Futululu_E6a,2015,6,12.70252297
Mtubatuba_B003,2015,6,12.68063597
Trust_D13,2015,6,11.88090992
Trust_E23,2015,6,12.56314735
Trust_E24,2015,6,12.62328419
Mavuya_B3a,2015,6,11.86738927
Salpine_G22,2015,6,12.4175309
Salpine_G33,2015,6,12.23814097
Salpine_F7,2015,6,12.08181886
Kwambo_F011A,2015,6,12.79637234
Nseleni_J006,2015,6,12.64277254
Terranera_B38,2015,6,12.61233692
South_Areas_B35b,2015,6,12.24236022
Kwambo_A017,2015,6,12.9614115
Teranera_C55,2015,6,12.28945894
Port_Durnford_B044,2015,6,12.85954218
Nyalazi_B032,2015,7,12.63668555
Palm_Ridge_C15a,2015,7,12.16180712
Futululu_E6a,2015,7,12.95527048
Mtubatuba_B003,2015,7,12.94657278
Trust_D13,2015,7,12.21038148
Trust_E23,2015,7,12.75315016
Trust_E24,2015,7,12.81096762
Mavuya_B3a,2015,7,12.26245687
Salpine_G22,2015,7,12.73217536
Salpine_G33,2015,7,12.48414852
Salpine_F7,2015,7,12.40963981
Kwambo_F011A,2015,7,12.86645244
Nseleni_J006,2015,7,12.88131277
Terranera_B38,2015,7,12.75406945
South_Areas_B35b,2015,7,12.47297025
Kwambo_A017,2015,7,13.05129924
Teranera_C55,2015,7,12.52930206
Port_Durnford_B044,2015,7,12.93840109
Nyalazi_B032,2015,8,14.22244938
Palm_Ridge_C15a,2015,8,14.12451128
Futululu_E6a,2015,8,14.58797518
Mtubatuba_B003,2015,8,14.61108787
Trust_D13,2015,8,14.11616687
Trust_E23,2015,8,14.40742992
Trust_E24,2015,8,14.57637914
Mavuya_B3a,2015,8,14.17924355
Salpine_G22,2015,8,14.4895274
Salpine_G33,2015,8,14.14969066
Salpine_F7,2015,8,14.25840367
Kwambo_F011A,2015,8,14.13565931
Nseleni_J006,2015,8,14.69188004
Terranera_B38,2015,8,14.46410975
South_Areas_B35b,2015,8,14.29600773
Kwambo_A017,2015,8,14.57140912
Teranera_C55,2015,8,14.37192541
Port_Durnford_B044,2015,8,14.52412633
Nyalazi_B032,2015,9,16.0442764
Palm_Ridge_C15a,2015,9,15.96114982
Futululu_E6a,2015,9,15.99547814
Mtubatuba_B003,2015,9,16.22334239
Trust_D13,2015,9,15.76613113
Trust_E23,2015,9,16.3189403
Trust_E24,2015,9,16.36284093
Mavuya_B3a,2015,9,16.21775223
Salpine_G22,2015,9,16.24110568
Salpine_G33,2015,9,16.24372997
Salpine_F7,2015,9,15.82420342
Kwambo_F011A,2015,9,15.68730098
Nseleni_J006,2015,9,16.43851402
Terranera_B38,2015,9,16.03566403
South_Areas_B35b,2015,9,15.9250555
Kwambo_A017,2015,9,16.22787064
Teranera_C55,2015,9,16.28849116
Port_Durnford_B044,2015,9,15.97061921
Nyalazi_B032,2015,10,17.74562791
Palm_Ridge_C15a,2015,10,17.89488959
Futululu_E6a,2015,10,17.88183622
Mtubatuba_B003,2015,10,17.8908853
Trust_D13,2015,10,17.83950364
Trust_E23,2015,10,17.86778032
Trust_E24,2015,10,17.92936472
Mavuya_B3a,2015,10,17.84634083
Salpine_G22,2015,10,17.73709935
Salpine_G33,2015,10,17.63081425
Salpine_F7,2015,10,17.65569231
Kwambo_F011A,2015,10,17.76477105
Nseleni_J006,2015,10,17.8982421
Terranera_B38,2015,10,17.75753289
South_Areas_B35b,2015,10,17.75423618
Kwambo_A017,2015,10,17.70537714
Teranera_C55,2015,10,17.79773593
Port_Durnford_B044,2015,10,17.67175825
Nyalazi_B032,2015,11,17.61030536
Palm_Ridge_C15a,2015,11,17.78077147
Futululu_E6a,2015,11,17.74046719
Mtubatuba_B003,2015,11,17.75796123
Trust_D13,2015,11,17.69678555
Trust_E23,2015,11,17.76948517
Trust_E24,2015,11,17.80581858
Mavuya_B3a,2015,11,17.74174142
Salpine_G22,2015,11,17.60159245
Salpine_G33,2015,11,17.54542102
Salpine_F7,2015,11,17.53330299
Kwambo_F011A,2015,11,17.70499629
Nseleni_J006,2015,11,17.7740149
Terranera_B38,2015,11,17.65750569
South_Areas_B35b,2015,11,17.64537274
Kwambo_A017,2015,11,17.60754112
Teranera_C55,2015,11,17.6854916
Port_Durnford_B044,2015,11,17.59101203
Nyalazi_B032,2015,12,20.53202977
Palm_Ridge_C15a,2015,12,20.92244094
Futululu_E6a,2015,12,20.51626133
Mtubatuba_B003,2015,12,20.57001341
Trust_D13,2015,12,20.42156766
Trust_E23,2015,12,20.98655554
Trust_E24,2015,12,20.93903415
Mavuya_B3a,2015,12,21.00031776
Salpine_G22,2015,12,20.55079606
Salpine_G33,2015,12,20.93928635
Salpine_F7,2015,12,20.47774833
Kwambo_F011A,2015,12,20.57412714
Nseleni_J006,2015,12,20.99155698
Terranera_B38,2015,12,20.91954911
South_Areas_B35b,2015,12,20.8950418
Kwambo_A017,2015,12,20.47086605
Teranera_C55,2015,12,20.9456583
Port_Durnford_B044,2015,12,20.31310402
Nyalazi_B032,2016,1,19.9277923
Palm_Ridge_C15a,2016,1,17.79839865
Futululu_E6a,2016,1,20.25767724
Mtubatuba_B003,2016,1,20.22214591
Trust_D13,2016,1,20.14479488
Trust_E23,2016,1,21.24256236
Trust_E24,2016,1,20.07048392
Mavuya_B3a,2016,1,6.696538676
Salpine_G22,2016,1,20.28568251
Salpine_G33,2016,1,20.90206411
Salpine_F7,2016,1,18.18343153
Kwambo_F011A,2016,1,20.23321193
Nseleni_J006,2016,1,21.08226357
Terranera_B38,2016,1,20.83037323
South_Areas_B35b,2016,1,20.87995579
Kwambo_A017,2016,1,20.57502349
Teranera_C55,2016,1,20.94267157
Port_Durnford_B044,2016,1,20.18009592
Nyalazi_B032,2016,2,19.93201147
Palm_Ridge_C15a,2016,2,17.8657952
Futululu_E6a,2016,2,20.25881424
Mtubatuba_B003,2016,2,20.22501355
Trust_D13,2016,2,20.15152361
Trust_E23,2016,2,21.16180845
Trust_E24,2016,2,20.04856711
Mavuya_B3a,2016,2,6.645686496
Salpine_G22,2016,2,20.29463535
Salpine_G33,2016,2,20.84038693
Salpine_F7,2016,2,18.38273801
Kwambo_F011A,2016,2,20.21545404
Nseleni_J006,2016,2,21.00507794
Terranera_B38,2016,2,20.76761122
South_Areas_B35b,2016,2,20.82378932
Kwambo_A017,2016,2,20.49221636
Teranera_C55,2016,2,20.87712592
Port_Durnford_B044,2016,2,20.12473701
Nyalazi_B032,2016,3,19.70521945
Palm_Ridge_C15a,2016,3,17.80677002
Futululu_E6a,2016,3,19.97371378
Mtubatuba_B003,2016,3,19.9519089
Trust_D13,2016,3,19.8345245
Trust_E23,2016,3,20.90661697
Trust_E24,2016,3,19.79446066
Mavuya_B3a,2016,3,6.738349694
Salpine_G22,2016,3,20.16389229
Salpine_G33,2016,3,20.82840733
Salpine_F7,2016,3,18.33974168
Kwambo_F011A,2016,3,19.88873492
Nseleni_J006,2016,3,20.81807704
Terranera_B38,2016,3,20.57655545
South_Areas_B35b,2016,3,20.63599793
Kwambo_A017,2016,3,20.15234961
Teranera_C55,2016,3,20.73966357
Port_Durnford_B044,2016,3,19.80635205
Nyalazi_B032,2016,4,18.50319838
Palm_Ridge_C15a,2016,4,17.17166038
Futululu_E6a,2016,4,18.45935801
Mtubatuba_B003,2016,4,18.47041716
Trust_D13,2016,4,18.50112555
Trust_E23,2016,4,19.01691132
Trust_E24,2016,4,18.50871933
Mavuya_B3a,2016,4,6.808307994
Salpine_G22,2016,4,18.93990276
Salpine_G33,2016,4,19.24997021
Salpine_F7,2016,4,17.59592727
Kwambo_F011A,2016,4,18.23665341
Nseleni_J006,2016,4,18.90853154
Terranera_B38,2016,4,18.85895072
South_Areas_B35b,2016,4,18.86458389
Kwambo_A017,2016,4,18.35350948
Teranera_C55,2016,4,18.87048794
Port_Durnford_B044,2016,4,17.92518595
Nyalazi_B032,2016,5,14.57536896
Palm_Ridge_C15a,2016,5,14.11594152
Futululu_E6a,2016,5,14.48842838
Mtubatuba_B003,2016,5,14.65465406
Trust_D13,2016,5,14.54219377
Trust_E23,2016,5,14.82837466
Trust_E24,2016,5,14.75857195
Mavuya_B3a,2016,5,6.267835215
Salpine_G22,2016,5,15.26442471
Salpine_G33,2016,5,15.32943204
Salpine_F7,2016,5,14.4144885
Kwambo_F011A,2016,5,14.54427842
Nseleni_J006,2016,5,14.93836687
Terranera_B38,2016,5,14.68292371
South_Areas_B35b,2016,5,14.58129743
Kwambo_A017,2016,5,14.69492958
Teranera_C55,2016,5,14.72930888
Port_Durnford_B044,2016,5,14.70129054
Nyalazi_B032,2016,6,12.3505661
Palm_Ridge_C15a,2016,6,12.14112939
Futululu_E6a,2016,6,12.44868994
Mtubatuba_B003,2016,6,12.46688698
Trust_D13,2016,6,12.2600884
Trust_E23,2016,6,12.49765042
Trust_E24,2016,6,12.31664782
Mavuya_B3a,2016,6,5.172456549
Salpine_G22,2016,6,13.12373453
Salpine_G33,2016,6,13.3873531
Salpine_F7,2016,6,12.20692098
Kwambo_F011A,2016,6,12.57263805
Nseleni_J006,2016,6,12.52776454
Terranera_B38,2016,6,12.78920582
South_Areas_B35b,2016,6,12.39487497
Kwambo_A017,2016,6,12.4695807
Teranera_C55,2016,6,12.36812545
Port_Durnford_B044,2016,6,12.92539668
Nyalazi_B032,2016,7,11.84382487
Palm_Ridge_C15a,2016,7,11.57223135
Futululu_E6a,2016,7,11.92269986
Mtubatuba_B003,2016,7,11.94338035
Trust_D13,2016,7,11.66972658
Trust_E23,2016,7,11.90600718
Trust_E24,2016,7,11.74676019
Mavuya_B3a,2016,7,4.916231224
Salpine_G22,2016,7,12.55103792
Salpine_G33,2016,7,12.83432218
Salpine_F7,2016,7,11.75963683
Kwambo_F011A,2016,7,12.07684989
Nseleni_J006,2016,7,11.94293018
Terranera_B38,2016,7,12.28027524
South_Areas_B35b,2016,7,11.81365938
Kwambo_A017,2016,7,12.04712256
Teranera_C55,2016,7,11.82967938
Port_Durnford_B044,2016,7,12.51153997
Nyalazi_B032,2016,8,12.50501845
Palm_Ridge_C15a,2016,8,12.32332497
Futululu_E6a,2016,8,12.73715244
Mtubatuba_B003,2016,8,12.76437284
Trust_D13,2016,8,12.36171483
Trust_E23,2016,8,12.78058774
Trust_E24,2016,8,12.61815869
Mavuya_B3a,2016,8,5.103329559
Salpine_G22,2016,8,13.08589185
Salpine_G33,2016,8,13.38644076
Salpine_F7,2016,8,12.30487566
Kwambo_F011A,2016,8,12.73752054
Nseleni_J006,2016,8,12.67280171
Terranera_B38,2016,8,13.00990358
South_Areas_B35b,2016,8,12.53994052
Kwambo_A017,2016,8,12.63554646
Teranera_C55,2016,8,12.46297217
Port_Durnford_B044,2016,8,13.02170575
Nyalazi_B032,2016,9,16.08006442
Palm_Ridge_C15a,2016,9,16.21016006
Futululu_E6a,2016,9,16.13550204
Mtubatuba_B003,2016,9,16.08505656
Trust_D13,2016,9,16.41743981
Trust_E23,2016,9,16.31377429
Trust_E24,2016,9,16.38379178
Mavuya_B3a,2016,9,6.582101299
Salpine_G22,2016,9,16.45516055
Salpine_G33,2016,9,16.24227553
Salpine_F7,2016,9,16.04954124
Kwambo_F011A,2016,9,15.83454469
Nseleni_J006,2016,9,16.47376056
Terranera_B38,2016,9,16.31770723
South_Areas_B35b,2016,9,16.3544363
Kwambo_A017,2016,9,15.77438242
Teranera_C55,2016,9,16.38145093
Port_Durnford_B044,2016,9,15.87120166
Nyalazi_B032,2016,10,16.56737022
Palm_Ridge_C15a,2016,10,16.71643744
Futululu_E6a,2016,10,16.60474299
Mtubatuba_B003,2016,10,16.5342547
Trust_D13,2016,10,16.79100281
Trust_E23,2016,10,16.81088387
Trust_E24,2016,10,16.8785416
Mavuya_B3a,2016,10,6.844882241
Salpine_G22,2016,10,16.91685748
Salpine_G33,2016,10,16.78883529
Salpine_F7,2016,10,16.62111913
Kwambo_F011A,2016,10,16.31406024
Nseleni_J006,2016,10,16.88915481
Terranera_B38,2016,10,16.80456653
South_Areas_B35b,2016,10,16.8547973
Kwambo_A017,2016,10,16.36719654
Teranera_C55,2016,10,16.92443434
Port_Durnford_B044,2016,10,16.30887277
Nyalazi_B032,2016,11,18.29355027
Palm_Ridge_C15a,2016,11,18.72862673
Futululu_E6a,2016,11,18.40249566
Mtubatuba_B003,2016,11,18.38712384
Trust_D13,2016,11,18.88059337
Trust_E23,2016,11,18.92039689
Trust_E24,2016,11,19.00189462
Mavuya_B3a,2016,11,7.465788003
Salpine_G22,2016,11,19.06782663
Salpine_G33,2016,11,18.99928875
Salpine_F7,2016,11,18.5282915
Kwambo_F011A,2016,11,18.27622177
Nseleni_J006,2016,11,18.86113697
Terranera_B38,2016,11,18.86092364
South_Areas_B35b,2016,11,18.89237885
Kwambo_A017,2016,11,18.36666725
Teranera_C55,2016,11,18.93697344
Port_Durnford_B044,2016,11,18.197416
Nyalazi_B032,2016,12,19.68715113
Palm_Ridge_C15a,2016,12,20.04110789
Futululu_E6a,2016,12,19.93011696
Mtubatuba_B003,2016,12,19.92603572
Trust_D13,2016,12,20.12975576
Trust_E23,2016,12,20.04747624
Trust_E24,2016,12,20.09711513
Mavuya_B3a,2016,12,7.980416182
Salpine_G22,2016,12,20.07621798
Salpine_G33,2016,12,19.96582076
Salpine_F7,2016,12,19.84499748
Kwambo_F011A,2016,12,19.40663788
Nseleni_J006,2016,12,19.95021947
Terranera_B38,2016,12,19.93628427
South_Areas_B35b,2016,12,20.02002008
Kwambo_A017,2016,12,19.58043403
Teranera_C55,2016,12,20.00636621
Port_Durnford_B044,2016,12,19.46094592
Nyalazi_B032,2017,1,20.50227833
Palm_Ridge_C15a,2017,1,20.28169739
Futululu_E6a,2017,1,20.29782987
Mtubatuba_B003,2017,1,20.48033267
Trust_D13,2017,1,20.34305294
Trust_E23,2017,1,20.41279133
Trust_E24,2017,1,20.41945807
Mavuya_B3a,2017,1,20.37873383
Salpine_G22,2017,1,20.71432633
Salpine_G33,2017,1,20.36363554
Salpine_F7,2017,1,20.05510065
Kwambo_F011A,2017,1,20.04583768
Nseleni_J006,2017,1,20.48439422
Terranera_B38,2017,1,20.21613053
South_Areas_B35b,2017,1,20.33389151
Kwambo_A017,2017,1,20.2990187
Teranera_C55,2017,1,20.47227901
Port_Durnford_B044,2017,1,19.82235126
Nyalazi_B032,2017,2,21.07166981
Palm_Ridge_C15a,2017,2,20.87426896
Futululu_E6a,2017,2,20.86942766
Mtubatuba_B003,2017,2,21.06105666
Trust_D13,2017,2,20.9133926
Trust_E23,2017,2,21.0067658
Trust_E24,2017,2,21.00842778
Mavuya_B3a,2017,2,20.95956449
Salpine_G22,2017,2,21.3406004
Salpine_G33,2017,2,20.92241385
Salpine_F7,2017,2,20.54282656
Kwambo_F011A,2017,2,20.59033672
Nseleni_J006,2017,2,21.12162988
Terranera_B38,2017,2,20.84563508
South_Areas_B35b,2017,2,20.96791289
Kwambo_A017,2017,2,20.7930195
Teranera_C55,2017,2,21.07705444
Port_Durnford_B044,2017,2,20.43152865
Nyalazi_B032,2017,3,20.1796589
Palm_Ridge_C15a,2017,3,20.08764669
Futululu_E6a,2017,3,20.00184146
Mtubatuba_B003,2017,3,20.17269456
Trust_D13,2017,3,20.12317922
Trust_E23,2017,3,20.09253456
Trust_E24,2017,3,20.07618607
Mavuya_B3a,2017,3,20.18755082
Salpine_G22,2017,3,20.76215495
Salpine_G33,2017,3,20.1899116
Salpine_F7,2017,3,19.81125796
Kwambo_F011A,2017,3,19.70351954
Nseleni_J006,2017,3,20.29667875
Terranera_B38,2017,3,19.85884927
South_Areas_B35b,2017,3,20.1162398
Kwambo_A017,2017,3,19.93524188
Teranera_C55,2017,3,20.26270287
Port_Durnford_B044,2017,3,19.65317465
Nyalazi_B032,2017,4,17.41473646
Palm_Ridge_C15a,2017,4,17.55565958
Futululu_E6a,2017,4,17.43233424
Mtubatuba_B003,2017,4,17.47345744
Trust_D13,2017,4,17.37721281
Trust_E23,2017,4,17.43999024
Trust_E24,2017,4,17.45597741
Mavuya_B3a,2017,4,17.40035522
Salpine_G22,2017,4,17.79759667
Salpine_G33,2017,4,17.63609381
Salpine_F7,2017,4,17.16906558
Kwambo_F011A,2017,4,17.11045338
Nseleni_J006,2017,4,17.50196344
Terranera_B38,2017,4,17.4720944
South_Areas_B35b,2017,4,17.50211492
Kwambo_A017,2017,4,17.39207903
Teranera_C55,2017,4,17.41474838
Port_Durnford_B044,2017,4,17.37271645
Nyalazi_B032,2017,5,14.83252032
Palm_Ridge_C15a,2017,5,15.00506001
Futululu_E6a,2017,5,14.89069581
Mtubatuba_B003,2017,5,14.92554846
Trust_D13,2017,5,14.95075032
Trust_E23,2017,5,15.15950071
Trust_E24,2017,5,15.20157215
Mavuya_B3a,2017,5,14.89777026
Salpine_G22,2017,5,15.5150872
Salpine_G33,2017,5,15.43078583
Salpine_F7,2017,5,14.42695439
Kwambo_F011A,2017,5,14.50134747
Nseleni_J006,2017,5,15.17242437
Terranera_B38,2017,5,15.0960748
South_Areas_B35b,2017,5,15.05724427
Kwambo_A017,2017,5,14.81064868
Teranera_C55,2017,5,15.04553377
Port_Durnford_B044,2017,5,14.7655851
Nyalazi_B032,2017,6,12.88655338
Palm_Ridge_C15a,2017,6,12.78262484
Futululu_E6a,2017,6,13.26419287
Mtubatuba_B003,2017,6,13.26723261
Trust_D13,2017,6,12.9767434
Trust_E23,2017,6,13.01001861
Trust_E24,2017,6,12.94398896
Mavuya_B3a,2017,6,12.50733634
Salpine_G22,2017,6,13.09145677
Salpine_G33,2017,6,12.83950145
Salpine_F7,2017,6,12.59956003
Kwambo_F011A,2017,6,12.81186313
Nseleni_J006,2017,6,13.27711021
Terranera_B38,2017,6,13.08282158
South_Areas_B35b,2017,6,12.9872244
Kwambo_A017,2017,6,13.37348568
Teranera_C55,2017,6,12.80725931
Port_Durnford_B044,2017,6,13.65692887
Nyalazi_B032,2017,7,12.95459494
Palm_Ridge_C15a,2017,7,12.85521368
Futululu_E6a,2017,7,13.29488725
Mtubatuba_B003,2017,7,13.25847502
Trust_D13,2017,7,13.02181834
Trust_E23,2017,7,13.0543873
Trust_E24,2017,7,12.97472079
Mavuya_B3a,2017,7,12.5861962
Salpine_G22,2017,7,13.13457913
Salpine_G33,2017,7,12.92310463
Salpine_F7,2017,7,12.664947
Kwambo_F011A,2017,7,12.87871237
Nseleni_J006,2017,7,13.20733599
Terranera_B38,2017,7,13.09406244
South_Areas_B35b,2017,7,13.00123015
Kwambo_A017,2017,7,13.39816697
Teranera_C55,2017,7,12.82768838
Port_Durnford_B044,2017,7,13.63656816
Nyalazi_B032,2017,8,13.44339517
Palm_Ridge_C15a,2017,8,13.29761464
Futululu_E6a,2017,8,13.68970622
Mtubatuba_B003,2017,8,13.66955459
Trust_D13,2017,8,13.47028445
Trust_E23,2017,8,13.45375853
